player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Tammy Abraham,eng ENG,FW,Roma,25,1997,8.0,2.0,242.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,0.6,0.6,0.22,0.22,2.7,2.0,0.0,50.0,0.74,0.25,0.5,0.15,0.4,0.4,19.0,40.0,47.5,231.0,75.0,14.0,25.0,56.0,4.0,9.0,44.4,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,37.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.12,1.0,0.0,0.0,1.0,1.0,0.37,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,69.0,4.0,4.0,31.0,34.0,9.0,69.0,37.0,6.0,2.0,2.0,53.0,9.0,2.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,6.0,5.0,54.5
Francesco Acerbi,it ITA,DF,Inter,35,1988,29.0,26.0,2388.0,3.0,1.0,0.0,0.0,1.0,0.0,0.11,0.04,0.15,0.11,0.15,1.6,1.6,0.06,0.06,26.5,6.0,0.0,40.0,0.23,0.2,0.5,0.11,1.4,1.4,1615.0,1781.0,90.7,29326.0,9174.0,601.0,650.0,92.5,856.0,908.0,94.3,132.0,179.0,73.7,7.0,58.0,5.0,2.0,87.0,1719.0,60.0,43.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,22.0,0.83,19.0,0.0,3.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,22.0,13.0,16.0,6.0,0.0,20.0,13.0,7.0,32.0,77.0,1.0,1977.0,219.0,941.0,946.0,98.0,25.0,1977.0,1211.0,21.0,11.0,0.0,1446.0,4.0,1.0,0.0,19.0,24.0,3.0,0.0,0.0,0.0,102.0,70.0,37.0,65.4
Yacine Adli,fr FRA,MF,Milan,23,2000,24.0,17.0,1407.0,1.0,2.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19,0.3,0.3,0.02,0.02,15.6,1.0,0.0,25.0,0.06,0.25,1.0,0.07,0.7,0.7,1125.0,1300.0,86.5,20142.0,6752.0,489.0,534.0,91.6,487.0,534.0,91.2,120.0,177.0,67.8,22.0,149.0,16.0,6.0,125.0,1220.0,78.0,36.0,3.0,16.0,50.0,35.0,11.0,12.0,0.0,7.0,2.0,14.0,62.0,3.97,41.0,18.0,0.0,0.0,8.0,0.51,4.0,3.0,0.0,0.0,0.0,34.0,17.0,17.0,13.0,4.0,22.0,8.0,14.0,20.0,15.0,1.0,1439.0,38.0,262.0,913.0,281.0,8.0,1439.0,873.0,30.0,27.0,3.0,1053.0,18.0,10.0,0.0,26.0,9.0,1.0,0.0,1.0,0.0,94.0,15.0,10.0,60.0
Michel Aebischer,ch SUI,MF,Bologna,26,1997,36.0,26.0,2230.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,0.04,0.04,24.8,5.0,0.0,27.8,0.2,0.0,0.0,0.06,-1.1,-1.1,1370.0,1503.0,91.2,21535.0,5798.0,729.0,773.0,94.3,525.0,562.0,93.4,79.0,103.0,76.7,17.0,117.0,9.0,1.0,125.0,1447.0,53.0,34.0,3.0,5.0,12.0,6.0,3.0,0.0,0.0,13.0,3.0,17.0,40.0,1.61,32.0,2.0,2.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,35.0,20.0,9.0,20.0,6.0,28.0,6.0,22.0,12.0,22.0,0.0,1694.0,51.0,405.0,1032.0,270.0,23.0,1694.0,1040.0,26.0,23.0,3.0,1308.0,27.0,19.0,0.0,37.0,30.0,0.0,0.0,0.0,0.0,135.0,11.0,16.0,40.7
Lucien Agoume,fr FRA,MF,Inter,21,2002,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,75.0,7.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Marley Aké,fr FRA,FW,Udinese,22,2001,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Ebenezer Akinsanmiro,ng NGA,MF,Inter,18,2004,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,83.0,45.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,1.0,0.0,9.0,9.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Daniel Akpa-Akpro,ci CIV,MF,Monza,30,1992,19.0,8.0,705.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07,0.07,7.8,3.0,0.0,42.9,0.38,0.0,0.0,0.08,-0.5,-0.5,220.0,263.0,83.7,3557.0,826.0,113.0,128.0,88.3,95.0,104.0,91.3,12.0,15.0,80.0,1.0,14.0,0.0,0.0,10.0,260.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,14.0,4.0,2.0,10.0,4.0,6.0,12.0,15.0,1.0,348.0,22.0,111.0,187.0,58.0,5.0,348.0,189.0,11.0,9.0,1.0,215.0,13.0,7.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,29.0,5.0,7.0,41.7
David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,6.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,85.0,20.0,2.0,3.0,66.7,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,6.0,10.0,1.0,17.0,12.0,3.0,1.0,1.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Luis Alberto,es ESP,MF,Lazio,30,1992,33.0,29.0,2311.0,5.0,7.0,0.0,0.0,7.0,0.0,0.19,0.27,0.47,0.19,0.47,4.7,4.7,0.18,0.18,25.7,15.0,4.0,26.8,0.58,0.09,0.33,0.08,0.3,0.3,1303.0,1679.0,77.6,20459.0,6568.0,711.0,797.0,89.2,442.0,538.0,82.2,104.0,239.0,43.5,64.0,172.0,48.0,4.0,212.0,1452.0,215.0,71.0,14.0,6.0,150.0,114.0,45.0,54.0,0.0,13.0,12.0,28.0,118.0,4.6,81.0,29.0,7.0,0.0,9.0,0.35,8.0,1.0,0.0,0.0,0.0,35.0,20.0,16.0,12.0,7.0,34.0,4.0,30.0,7.0,13.0,0.0,1904.0,23.0,231.0,1004.0,690.0,61.0,1904.0,1018.0,83.0,62.0,10.0,1383.0,33.0,24.0,0.0,16.0,23.0,6.0,0.0,0.0,0.0,140.0,10.0,19.0,34.5
Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,10.0,3.0,380.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,0.09,0.09,4.2,2.0,2.0,18.2,0.47,0.0,0.0,0.03,-0.4,-0.4,143.0,165.0,86.7,2573.0,754.0,68.0,79.0,86.1,56.0,62.0,90.3,17.0,19.0,89.5,2.0,20.0,4.0,0.0,27.0,155.0,10.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.42,6.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,5.0,2.0,3.0,5.0,4.0,0.0,221.0,7.0,22.0,133.0,69.0,12.0,221.0,141.0,6.0,13.0,1.0,162.0,8.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,2.0,9.0,18.2
Pontus Almqvist,se SWE,"FW,MF",Lecce,24,1999,30.0,25.0,2107.0,2.0,1.0,0.0,0.0,5.0,0.0,0.09,0.04,0.13,0.09,0.13,2.3,2.3,0.1,0.1,23.4,15.0,0.0,37.5,0.64,0.05,0.13,0.06,-0.3,-0.3,351.0,478.0,73.4,4689.0,1071.0,224.0,282.0,79.4,85.0,120.0,70.8,17.0,20.0,85.0,27.0,14.0,12.0,4.0,32.0,472.0,6.0,2.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,3.0,0.0,19.0,64.0,2.74,38.0,1.0,5.0,8.0,7.0,0.3,4.0,0.0,0.0,2.0,1.0,45.0,29.0,16.0,22.0,7.0,21.0,2.0,19.0,14.0,10.0,0.0,779.0,11.0,105.0,332.0,360.0,80.0,779.0,505.0,72.0,47.0,35.0,558.0,59.0,39.0,0.0,29.0,35.0,1.0,2.0,0.0,0.0,69.0,14.0,22.0,38.9
Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,22.0,25.0,88.0,449.0,101.0,6.0,7.0,85.7,14.0,14.0,100.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,15.0,10.0,1.0,26.0,13.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,10.0,7.0,579.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05,0.05,6.4,3.0,0.0,60.0,0.47,0.0,0.0,0.06,-0.3,-0.3,217.0,273.0,79.5,3776.0,1390.0,83.0,99.0,83.8,114.0,132.0,86.4,15.0,33.0,45.5,1.0,11.0,0.0,0.0,17.0,267.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,9.0,2.0,0.0,4.0,2.0,2.0,9.0,19.0,2.0,344.0,22.0,176.0,157.0,15.0,7.0,344.0,190.0,2.0,3.0,0.0,188.0,8.0,1.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,39.0,19.0,10.0,65.5
Felipe Anderson,br BRA,"FW,MF",Lazio,30,1993,38.0,33.0,2770.0,5.0,6.0,0.0,0.0,3.0,0.0,0.16,0.19,0.36,0.16,0.36,4.4,4.4,0.14,0.14,30.8,11.0,1.0,25.6,0.36,0.12,0.45,0.1,0.6,0.6,1012.0,1336.0,75.7,14375.0,3827.0,601.0,690.0,87.1,320.0,411.0,77.9,47.0,96.0,49.0,42.0,66.0,50.0,4.0,126.0,1299.0,29.0,5.0,5.0,6.0,57.0,6.0,1.0,4.0,0.0,18.0,8.0,63.0,92.0,2.99,76.0,2.0,5.0,2.0,12.0,0.39,10.0,0.0,0.0,0.0,1.0,78.0,45.0,32.0,33.0,13.0,45.0,3.0,42.0,27.0,23.0,0.0,1756.0,43.0,252.0,792.0,742.0,93.0,1756.0,897.0,108.0,62.0,26.0,1304.0,65.0,32.0,0.0,30.0,36.0,4.0,0.0,0.0,0.0,139.0,15.0,16.0,48.4
Angeliño,es ESP,DF,Roma,26,1997,16.0,14.0,1141.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.01,0.01,12.7,2.0,0.0,25.0,0.16,0.0,0.0,0.02,-0.2,-0.2,546.0,715.0,76.4,9819.0,3457.0,257.0,285.0,90.2,221.0,284.0,77.8,62.0,123.0,50.4,19.0,36.0,21.0,13.0,40.0,610.0,101.0,12.0,0.0,4.0,53.0,2.0,1.0,0.0,0.0,87.0,4.0,11.0,33.0,2.6,30.0,2.0,1.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,21.0,11.0,12.0,6.0,3.0,11.0,5.0,6.0,12.0,37.0,1.0,830.0,60.0,284.0,351.0,199.0,7.0,830.0,414.0,12.0,13.0,0.0,502.0,9.0,6.0,0.0,13.0,10.0,1.0,0.0,0.0,1.0,55.0,15.0,9.0,62.5
Houssem Aouar,dz ALG,"MF,FW",Roma,25,1998,16.0,9.0,756.0,4.0,0.0,0.0,0.0,3.0,0.0,0.48,0.0,0.48,0.48,0.48,2.3,2.3,0.28,0.28,8.4,7.0,0.0,58.3,0.83,0.33,0.57,0.19,1.7,1.7,300.0,359.0,83.6,4459.0,818.0,166.0,181.0,91.7,113.0,133.0,85.0,14.0,21.0,66.7,10.0,25.0,3.0,1.0,26.0,344.0,15.0,4.0,0.0,0.0,10.0,8.0,5.0,2.0,0.0,3.0,0.0,8.0,21.0,2.5,12.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,4.0,10.0,2.0,5.0,0.0,5.0,4.0,2.0,1.0,440.0,3.0,49.0,238.0,157.0,27.0,440.0,278.0,17.0,15.0,7.0,319.0,16.0,15.0,0.0,10.0,11.0,3.0,0.0,0.0,0.0,39.0,10.0,11.0,47.6
Simone Aresti,it ITA,GK,Cagliari,37,1986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Arnautović,at AUT,FW,Inter,34,1989,27.0,5.0,801.0,5.0,3.0,0.0,0.0,0.0,0.0,0.56,0.34,0.9,0.56,0.9,5.0,5.0,0.56,0.56,8.9,9.0,0.0,52.9,1.01,0.29,0.56,0.29,0.0,0.0,203.0,271.0,74.9,2726.0,533.0,124.0,154.0,80.5,55.0,68.0,80.9,8.0,11.0,72.7,16.0,9.0,10.0,1.0,20.0,264.0,5.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,24.0,2.71,22.0,0.0,1.0,1.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,5.0,2.0,8.0,1.0,7.0,5.0,5.0,0.0,358.0,8.0,25.0,169.0,165.0,41.0,358.0,208.0,12.0,8.0,4.0,281.0,22.0,10.0,0.0,11.0,15.0,8.0,0.0,0.0,0.0,17.0,4.0,7.0,36.4
Kristjan Asllani,al ALB,MF,Inter,21,2002,23.0,6.0,787.0,1.0,2.0,0.0,0.0,1.0,0.0,0.11,0.23,0.34,0.11,0.34,0.6,0.6,0.07,0.06,8.7,4.0,1.0,26.7,0.46,0.07,0.25,0.04,0.4,0.4,662.0,744.0,89.0,12108.0,3064.0,296.0,306.0,96.7,284.0,302.0,94.0,78.0,120.0,65.0,8.0,47.0,4.0,1.0,32.0,685.0,56.0,23.0,2.0,4.0,35.0,32.0,12.0,10.0,0.0,1.0,3.0,6.0,19.0,2.18,13.0,4.0,1.0,0.0,5.0,0.57,4.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,4.0,0.0,9.0,3.0,6.0,11.0,8.0,0.0,813.0,19.0,197.0,483.0,136.0,3.0,813.0,547.0,5.0,7.0,0.0,636.0,6.0,3.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,57.0,4.0,7.0,36.4
Emil Audero,it ITA,GK,Inter,26,1997,4.0,4.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,197.0,84.3,3484.0,2227.0,44.0,45.0,97.8,96.0,100.0,96.0,25.0,49.0,51.0,0.0,1.0,0.0,0.0,0.0,174.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,173.0,200.0,0.0,0.0,0.0,200.0,147.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Tommaso Augello,it ITA,DF,Cagliari,28,1994,32.0,28.0,2418.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.07,0.04,0.07,0.5,0.5,0.02,0.02,26.9,3.0,1.0,30.0,0.11,0.1,0.33,0.05,0.5,0.5,919.0,1329.0,69.1,16120.0,7212.0,418.0,481.0,86.9,403.0,550.0,73.3,90.0,233.0,38.6,27.0,68.0,31.0,20.0,96.0,1008.0,317.0,42.0,1.0,2.0,153.0,34.0,7.0,25.0,0.0,241.0,4.0,42.0,56.0,2.08,32.0,19.0,1.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,26.0,19.0,18.0,6.0,2.0,21.0,10.0,11.0,17.0,89.0,0.0,1544.0,97.0,529.0,625.0,408.0,9.0,1544.0,692.0,62.0,34.0,1.0,772.0,21.0,8.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,147.0,34.0,28.0,54.8
Carlos Augusto,br BRA,DF,Inter,24,1999,37.0,14.0,1725.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,1.0,1.0,0.05,0.05,19.2,6.0,0.0,27.3,0.31,0.0,0.0,0.05,-1.0,-1.0,921.0,1099.0,83.8,14740.0,4852.0,466.0,509.0,91.6,369.0,422.0,87.4,61.0,95.0,64.2,19.0,45.0,15.0,9.0,54.0,977.0,112.0,14.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,92.0,10.0,25.0,36.0,1.88,29.0,4.0,0.0,1.0,6.0,0.31,4.0,1.0,0.0,0.0,0.0,29.0,21.0,20.0,9.0,0.0,20.0,8.0,12.0,16.0,52.0,0.0,1285.0,96.0,425.0,553.0,317.0,52.0,1285.0,733.0,42.0,32.0,12.0,876.0,21.0,14.0,0.0,17.0,6.0,1.0,0.0,0.0,0.0,74.0,59.0,26.0,69.4
Yann Aurel Bisseck,de GER,DF,Inter,22,2000,16.0,9.0,904.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.9,0.9,0.09,0.09,10.0,4.0,0.0,33.3,0.4,0.17,0.5,0.07,1.1,1.1,590.0,641.0,92.0,10225.0,2915.0,238.0,253.0,94.1,296.0,313.0,94.6,47.0,55.0,85.5,1.0,27.0,4.0,1.0,30.0,614.0,27.0,20.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,10.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,10.0,3.0,1.0,10.0,7.0,3.0,5.0,23.0,0.0,737.0,88.0,350.0,306.0,84.0,19.0,737.0,497.0,24.0,24.0,1.0,576.0,10.0,4.0,0.0,6.0,11.0,2.0,0.0,0.0,0.0,37.0,18.0,17.0,51.4
Sardar Azmoun,ir IRN,"FW,MF",Roma,28,1995,23.0,3.0,585.0,3.0,0.0,0.0,0.0,4.0,0.0,0.46,0.0,0.46,0.46,0.46,2.9,2.9,0.44,0.44,6.5,7.0,0.0,43.8,1.08,0.19,0.43,0.2,0.1,0.1,108.0,156.0,69.2,1497.0,361.0,69.0,90.0,76.7,34.0,42.0,81.0,2.0,5.0,40.0,8.0,9.0,4.0,1.0,14.0,152.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,18.0,2.77,10.0,0.0,5.0,2.0,5.0,0.77,1.0,0.0,2.0,2.0,0.0,8.0,5.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,1.0,232.0,6.0,24.0,110.0,101.0,29.0,232.0,137.0,5.0,9.0,1.0,171.0,17.0,10.0,0.0,8.0,11.0,2.0,2.0,0.0,0.0,19.0,13.0,15.0,46.4
Paulo Azzi,br BRA,"DF,MF",Cagliari,29,1994,25.0,9.0,950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.12,0.12,10.6,2.0,0.0,9.5,0.19,0.0,0.0,0.06,-1.2,-1.2,322.0,487.0,66.1,5033.0,2123.0,175.0,216.0,81.0,119.0,181.0,65.7,19.0,59.0,32.2,9.0,24.0,10.0,6.0,35.0,394.0,91.0,6.0,0.0,1.0,48.0,1.0,0.0,0.0,0.0,84.0,2.0,13.0,25.0,2.37,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,10.0,6.0,3.0,11.0,2.0,9.0,16.0,23.0,0.0,620.0,30.0,166.0,249.0,216.0,19.0,620.0,295.0,47.0,39.0,5.0,328.0,14.0,5.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,59.0,13.0,11.0,54.2
Oussama El Azzouzi,ma MAR,MF,Bologna,22,2001,18.0,5.0,547.0,2.0,2.0,0.0,0.0,4.0,0.0,0.33,0.33,0.66,0.33,0.66,0.5,0.5,0.08,0.08,6.1,2.0,0.0,100.0,0.33,1.0,1.0,0.24,1.5,1.5,352.0,390.0,90.3,6100.0,1161.0,159.0,174.0,91.4,138.0,147.0,93.9,42.0,50.0,84.0,6.0,21.0,0.0,0.0,19.0,383.0,7.0,6.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1.65,8.0,1.0,0.0,1.0,3.0,0.49,3.0,0.0,0.0,0.0,0.0,12.0,7.0,4.0,5.0,3.0,8.0,2.0,6.0,6.0,12.0,0.0,448.0,19.0,105.0,287.0,58.0,8.0,448.0,274.0,4.0,3.0,0.0,345.0,5.0,5.0,0.0,14.0,7.0,1.0,0.0,0.0,0.0,37.0,5.0,11.0,31.3
Milan Badelj,hr CRO,MF,Genoa,34,1989,33.0,32.0,2535.0,1.0,3.0,0.0,0.0,6.0,0.0,0.04,0.11,0.14,0.04,0.14,1.4,1.4,0.05,0.05,28.2,4.0,0.0,19.0,0.14,0.05,0.25,0.07,-0.4,-0.4,1136.0,1407.0,80.7,19451.0,6788.0,504.0,579.0,87.0,474.0,547.0,86.7,110.0,189.0,58.2,18.0,140.0,23.0,4.0,151.0,1344.0,59.0,39.0,5.0,14.0,14.0,0.0,0.0,0.0,0.0,9.0,4.0,20.0,57.0,2.02,51.0,1.0,2.0,2.0,13.0,0.46,11.0,0.0,1.0,0.0,0.0,51.0,27.0,23.0,24.0,4.0,45.0,13.0,32.0,50.0,54.0,1.0,1696.0,81.0,425.0,1029.0,255.0,18.0,1696.0,904.0,18.0,17.0,1.0,1097.0,31.0,19.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,177.0,12.0,13.0,48.0
