team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Arsenal,25.0,41.8,38.0,418.0,3420.0,28.0,20.0,2.0,3.0,82.0,2.0,0.74,0.53,1.26,0.68,1.21,27.9,25.7,0.73,0.68,38.0,38.0,3420.0,91.0,2.39,219.0,133.0,63.0,5.0,5.0,28.0,5.0,13.2,10.0,10.0,0.0,0.0,38.0,0.0,14.0,5.0,70.5,0.28,-15.5,-0.41,213.0,652.0,32.7,1193.0,125.0,39.6,35.3,328.0,54.9,40.6,518.0,28.0,5.4,36.0,0.95,12.7,80.0,12.0,25.0,2.11,0.08,0.33,0.08,0.1,0.3,12735.0,16241.0,78.4,217385.0,76188.0,6176.0,6946.0,88.9,5121.0,5958.0,86.0,1113.0,2437.0,45.7,226.0,889.0,163.0,33.0,938.0,14590.0,1591.0,459.0,39.0,72.0,476.0,113.0,74.0,31.0,1.0,562.0,60.0,337.0,531.0,13.97,376.0,35.0,44.0,23.0,44.0,1.16,24.0,4.0,5.0,2.0,5.0,679.0,376.0,396.0,205.0,78.0,492.0,220.0,272.0,299.0,875.0,23.0,20292.0,3159.0,8332.0,8198.0,3972.0,570.0,20289.0,11433.0,534.0,409.0,159.0,12601.0,455.0,339.0,2.0,407.0,365.0,60.0,2.0,10.0,5.0,1585.0,499.0,503.0,49.8
vs Aston Villa,31.0,46.9,38.0,418.0,3420.0,57.0,45.0,1.0,2.0,94.0,4.0,1.5,1.18,2.68,1.47,2.66,59.9,58.2,1.58,1.53,38.0,38.0,3420.0,76.0,2.0,186.0,114.0,61.3,10.0,8.0,20.0,6.0,15.8,4.0,4.0,0.0,0.0,38.0,1.0,7.0,4.0,62.1,0.33,-9.9,-0.26,136.0,334.0,40.7,820.0,163.0,29.0,31.6,228.0,42.1,36.3,476.0,33.0,6.9,62.0,1.63,15.4,171.0,13.0,37.7,4.5,0.12,0.33,0.13,-2.9,-2.2,14216.0,17430.0,81.6,239443.0,85533.0,7055.0,7781.0,90.7,5620.0,6445.0,87.2,1190.0,2221.0,53.6,360.0,1013.0,292.0,59.0,1255.0,15821.0,1442.0,431.0,124.0,83.0,542.0,161.0,84.0,52.0,5.0,508.0,167.0,313.0,820.0,21.58,586.0,72.0,58.0,34.0,102.0,2.68,70.0,9.0,8.0,4.0,5.0,731.0,435.0,305.0,309.0,117.0,413.0,147.0,266.0,304.0,751.0,20.0,21376.0,2242.0,6845.0,9746.0,4982.0,893.0,21374.0,12396.0,640.0,423.0,225.0,14068.0,462.0,287.0,2.0,483.0,394.0,167.0,2.0,4.0,4.0,1825.0,363.0,334.0,52.1
vs Bournemouth,30.0,55.6,38.0,418.0,3420.0,66.0,44.0,6.0,7.0,82.0,2.0,1.74,1.16,2.89,1.58,2.74,58.1,52.5,1.53,1.38,38.0,38.0,3420.0,54.0,1.42,177.0,125.0,70.6,16.0,9.0,13.0,7.0,18.4,3.0,2.0,0.0,1.0,38.0,0.0,11.0,2.0,47.7,0.26,-4.3,-0.11,250.0,650.0,38.5,1289.0,161.0,37.0,34.1,316.0,54.7,41.3,557.0,34.0,6.1,60.0,1.58,15.5,187.0,9.0,35.5,4.92,0.11,0.32,0.1,7.9,7.5,15916.0,20032.0,79.5,269036.0,104065.0,7889.0,8921.0,88.4,6246.0,7331.0,85.2,1395.0,2722.0,51.2,402.0,1124.0,359.0,66.0,1500.0,18073.0,1909.0,544.0,65.0,71.0,649.0,214.0,89.0,55.0,5.0,743.0,50.0,400.0,934.0,24.58,681.0,77.0,68.0,31.0,112.0,2.95,82.0,3.0,11.0,8.0,2.0,800.0,480.0,389.0,303.0,108.0,476.0,161.0,315.0,264.0,813.0,14.0,24614.0,2739.0,8577.0,10035.0,6266.0,1091.0,24607.0,13547.0,720.0,489.0,242.0,15730.0,620.0,368.0,1.0,396.0,487.0,50.0,6.0,3.0,2.0,1910.0,671.0,582.0,53.6
vs Brentford,28.0,54.8,38.0,418.0,3420.0,65.0,50.0,2.0,2.0,75.0,4.0,1.71,1.32,3.03,1.66,2.97,56.0,54.4,1.47,1.43,38.0,38.0,3420.0,56.0,1.47,162.0,108.0,67.3,19.0,9.0,10.0,8.0,21.1,3.0,3.0,0.0,0.0,38.0,2.0,6.0,2.0,52.5,0.31,-1.5,-0.04,228.0,717.0,31.8,1039.0,151.0,52.0,40.7,278.0,63.7,44.9,557.0,50.0,9.0,50.0,1.32,15.5,182.0,10.0,33.3,4.79,0.12,0.35,0.1,9.0,8.6,16393.0,20488.0,80.0,267829.0,93765.0,8497.0,9480.0,89.6,6112.0,7202.0,84.9,1287.0,2632.0,48.9,417.0,1447.0,425.0,89.0,1585.0,18673.0,1759.0,439.0,47.0,90.0,764.0,218.0,106.0,72.0,4.0,731.0,56.0,383.0,980.0,25.79,778.0,54.0,46.0,21.0,119.0,3.13,94.0,5.0,7.0,3.0,3.0,540.0,329.0,251.0,183.0,106.0,444.0,125.0,319.0,293.0,916.0,17.0,24878.0,2517.0,6726.0,10242.0,8181.0,1028.0,24876.0,14619.0,847.0,746.0,222.0,16241.0,580.0,360.0,3.0,434.0,371.0,56.0,2.0,3.0,2.0,1870.0,607.0,632.0,49.0
vs Brighton,30.0,40.2,38.0,418.0,3420.0,60.0,42.0,6.0,6.0,99.0,5.0,1.58,1.11,2.68,1.42,2.53,55.4,50.7,1.46,1.33,38.0,38.0,3420.0,55.0,1.45,204.0,153.0,75.5,14.0,12.0,12.0,10.0,26.3,6.0,5.0,1.0,0.0,38.0,0.0,6.0,5.0,62.8,0.28,12.8,0.34,174.0,626.0,27.8,1280.0,157.0,36.7,34.4,286.0,54.5,41.1,515.0,31.0,6.0,32.0,0.84,13.6,159.0,15.0,34.4,4.18,0.12,0.34,0.11,4.6,3.3,13433.0,16750.0,80.2,230225.0,82554.0,6362.0,7062.0,90.1,5618.0,6430.0,87.4,1136.0,2396.0,47.4,339.0,945.0,293.0,46.0,1175.0,15107.0,1572.0,466.0,50.0,72.0,526.0,167.0,98.0,38.0,9.0,560.0,71.0,331.0,814.0,21.42,599.0,51.0,48.0,33.0,95.0,2.5,68.0,3.0,7.0,7.0,3.0,664.0,396.0,330.0,253.0,81.0,454.0,165.0,289.0,355.0,733.0,12.0,20830.0,2739.0,7640.0,8574.0,4840.0,930.0,20824.0,11776.0,651.0,413.0,246.0,13319.0,431.0,337.0,3.0,461.0,399.0,71.0,5.0,6.0,5.0,1722.0,345.0,406.0,45.9
vs Burnley,31.0,52.6,38.0,418.0,3420.0,75.0,54.0,6.0,7.0,84.0,3.0,1.97,1.42,3.39,1.82,3.24,70.4,64.9,1.85,1.71,38.0,38.0,3420.0,41.0,1.08,140.0,100.0,72.9,24.0,9.0,5.0,12.0,31.6,3.0,3.0,0.0,0.0,38.0,0.0,4.0,1.0,36.3,0.24,-3.7,-0.1,218.0,559.0,39.0,1156.0,152.0,38.0,33.9,261.0,46.0,36.5,426.0,18.0,4.2,39.0,1.03,16.3,237.0,16.0,39.0,6.24,0.11,0.29,0.11,4.6,4.1,16155.0,20216.0,79.9,276756.0,96023.0,7590.0,8614.0,88.1,6753.0,7790.0,86.7,1384.0,2735.0,50.6,474.0,1107.0,413.0,88.0,1501.0,18373.0,1748.0,470.0,76.0,98.0,700.0,242.0,139.0,57.0,5.0,696.0,95.0,344.0,1095.0,28.82,815.0,89.0,64.0,49.0,128.0,3.37,89.0,7.0,10.0,8.0,5.0,625.0,387.0,310.0,222.0,93.0,413.0,111.0,302.0,292.0,691.0,12.0,24357.0,2490.0,7698.0,10948.0,5926.0,1184.0,24351.0,13786.0,711.0,451.0,269.0,15955.0,558.0,323.0,1.0,369.0,422.0,95.0,7.0,3.0,1.0,1883.0,696.0,561.0,55.4
vs Chelsea,32.0,41.4,38.0,418.0,3420.0,60.0,43.0,3.0,5.0,100.0,4.0,1.58,1.13,2.71,1.5,2.63,58.1,54.1,1.53,1.42,38.0,38.0,3420.0,77.0,2.03,206.0,129.0,68.0,11.0,9.0,18.0,6.0,15.8,12.0,11.0,1.0,0.0,38.0,1.0,9.0,1.0,71.3,0.3,-4.7,-0.12,172.0,463.0,37.1,1064.0,197.0,32.0,32.4,254.0,48.4,37.4,426.0,34.0,8.0,70.0,1.84,17.4,182.0,25.0,33.0,4.79,0.1,0.31,0.1,1.9,2.9,13051.0,16487.0,79.2,226502.0,84193.0,6231.0,7079.0,88.0,5230.0,6113.0,85.6,1273.0,2394.0,53.2,415.0,996.0,319.0,87.0,1368.0,14718.0,1699.0,495.0,56.0,107.0,683.0,190.0,97.0,46.0,8.0,645.0,70.0,345.0,967.0,25.45,669.0,92.0,67.0,56.0,95.0,2.5,69.0,8.0,10.0,4.0,1.0,735.0,438.0,361.0,259.0,115.0,458.0,147.0,311.0,374.0,708.0,21.0,20871.0,2485.0,7052.0,8333.0,5718.0,1031.0,20866.0,11209.0,727.0,458.0,253.0,12918.0,514.0,340.0,3.0,466.0,430.0,70.0,5.0,12.0,1.0,1808.0,402.0,440.0,47.7
vs Crystal Palace,26.0,57.7,38.0,418.0,3420.0,56.0,46.0,3.0,3.0,78.0,2.0,1.47,1.21,2.68,1.39,2.61,52.0,49.6,1.37,1.31,38.0,38.0,3420.0,57.0,1.5,166.0,110.0,68.1,15.0,10.0,13.0,7.0,18.4,4.0,4.0,0.0,0.0,38.0,1.0,3.0,1.0,49.1,0.28,-6.9,-0.18,122.0,404.0,30.2,1257.0,193.0,26.3,29.0,246.0,30.1,30.3,452.0,31.0,6.9,50.0,1.32,15.4,151.0,8.0,33.0,3.97,0.12,0.35,0.11,4.0,3.4,19197.0,23229.0,82.6,324522.0,105926.0,9181.0,10206.0,90.0,8090.0,9172.0,88.2,1479.0,2729.0,54.2,345.0,1440.0,360.0,92.0,1713.0,21322.0,1833.0,514.0,65.0,132.0,769.0,197.0,103.0,60.0,4.0,781.0,74.0,405.0,832.0,21.89,607.0,86.0,52.0,42.0,104.0,2.74,84.0,7.0,5.0,4.0,1.0,746.0,446.0,338.0,302.0,106.0,452.0,133.0,319.0,301.0,695.0,17.0,27523.0,2457.0,8439.0,12486.0,6795.0,914.0,27520.0,16221.0,679.0,579.0,160.0,19015.0,601.0,451.0,1.0,441.0,439.0,74.0,3.0,4.0,1.0,1884.0,555.0,553.0,50.1
vs Everton,26.0,59.2,38.0,418.0,3420.0,48.0,30.0,8.0,8.0,61.0,2.0,1.26,0.79,2.05,1.05,1.84,55.2,49.1,1.45,1.29,38.0,38.0,3420.0,40.0,1.05,155.0,114.0,75.5,16.0,9.0,13.0,12.0,31.6,3.0,2.0,1.0,0.0,38.0,1.0,12.0,0.0,44.6,0.29,4.6,0.12,123.0,401.0,30.7,1377.0,249.0,21.8,28.6,312.0,32.4,30.2,588.0,50.0,8.5,60.0,1.58,14.7,157.0,12.0,29.6,4.13,0.08,0.25,0.1,-7.2,-9.1,18660.0,22807.0,81.8,317642.0,109149.0,8781.0,9822.0,89.4,7837.0,8928.0,87.8,1567.0,2941.0,53.3,401.0,1288.0,355.0,87.0,1642.0,20775.0,1970.0,524.0,53.0,140.0,716.0,241.0,98.0,70.0,4.0,815.0,62.0,355.0,951.0,25.03,695.0,79.0,75.0,33.0,81.0,2.13,56.0,3.0,9.0,7.0,1.0,587.0,335.0,304.0,216.0,67.0,423.0,130.0,293.0,262.0,873.0,18.0,27206.0,2937.0,9728.0,11425.0,6268.0,1050.0,27198.0,15899.0,790.0,513.0,243.0,18485.0,577.0,396.0,0.0,373.0,444.0,62.0,6.0,3.0,0.0,1916.0,577.0,676.0,46.0
vs Fulham,25.0,49.4,38.0,418.0,3420.0,57.0,36.0,8.0,8.0,65.0,0.0,1.5,0.95,2.45,1.29,2.24,62.9,56.9,1.66,1.5,38.0,38.0,3420.0,55.0,1.45,177.0,123.0,70.1,17.0,8.0,13.0,13.0,34.2,2.0,2.0,0.0,0.0,38.0,0.0,10.0,1.0,54.8,0.3,0.8,0.02,143.0,400.0,35.8,1116.0,209.0,25.6,29.4,282.0,40.4,35.8,600.0,33.0,5.5,52.0,1.37,14.8,182.0,16.0,35.3,4.79,0.1,0.27,0.11,-5.9,-7.9,16233.0,19973.0,81.3,275297.0,96482.0,7779.0,8725.0,89.2,6745.0,7729.0,87.3,1315.0,2484.0,52.9,389.0,1194.0,320.0,61.0,1533.0,18262.0,1612.0,398.0,73.0,109.0,597.0,188.0,76.0,71.0,4.0,651.0,99.0,363.0,916.0,24.11,660.0,76.0,60.0,46.0,99.0,2.61,65.0,4.0,6.0,11.0,1.0,557.0,333.0,222.0,237.0,98.0,505.0,124.0,381.0,321.0,815.0,16.0,24273.0,2541.0,7724.0,10902.0,5864.0,1009.0,24265.0,14394.0,684.0,485.0,212.0,16060.0,534.0,333.0,0.0,385.0,373.0,99.0,8.0,2.0,1.0,1857.0,509.0,487.0,51.1
