team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Granada,40.0,54.4,38.0,418.0,3420.0,77.0,54.0,5.0,6.0,92.0,5.0,2.03,1.42,3.45,1.89,3.32,64.2,59.5,1.69,1.57,38.0,38.0,3420.0,38.0,1.0,129.0,93.0,74.4,25.0,9.0,4.0,16.0,42.1,8.0,5.0,1.0,2.0,38.0,0.0,1.0,3.0,37.5,0.25,2.5,0.07,220.0,610.0,36.1,1057.0,154.0,41.9,36.9,271.0,61.6,46.6,508.0,34.0,6.7,42.0,1.11,14.4,198.0,20.0,40.6,5.21,0.15,0.36,0.12,12.8,12.5,15485.0,19420.0,79.7,273295.0,100227.0,7146.0,7984.0,89.5,6433.0,7443.0,86.4,1530.0,2949.0,51.9,355.0,1276.0,317.0,82.0,1490.0,17386.0,1926.0,554.0,61.0,162.0,718.0,201.0,78.0,77.0,1.0,824.0,108.0,365.0,860.0,22.63,630.0,74.0,56.0,49.0,133.0,3.5,95.0,6.0,13.0,6.0,4.0,601.0,344.0,270.0,262.0,69.0,390.0,106.0,284.0,290.0,729.0,11.0,23519.0,2136.0,6926.0,10791.0,6025.0,843.0,23513.0,13379.0,728.0,542.0,175.0,15349.0,598.0,348.0,1.0,534.0,495.0,108.0,6.0,8.0,3.0,1884.0,540.0,484.0,52.7
vs Las Palmas,29.0,40.8,38.0,418.0,3420.0,44.0,33.0,5.0,9.0,97.0,5.0,1.16,0.87,2.03,1.03,1.89,56.6,49.7,1.49,1.31,38.0,38.0,3420.0,33.0,0.87,125.0,90.0,76.0,18.0,10.0,10.0,17.0,44.7,5.0,3.0,2.0,0.0,38.0,1.0,4.0,0.0,37.2,0.26,4.2,0.11,231.0,627.0,36.8,1046.0,154.0,45.4,37.3,263.0,57.8,45.9,429.0,23.0,5.4,68.0,1.79,17.6,148.0,15.0,34.2,3.89,0.09,0.26,0.12,-12.6,-10.7,11893.0,15778.0,75.4,213442.0,85461.0,5555.0,6417.0,86.6,4659.0,5572.0,83.6,1355.0,2736.0,49.5,327.0,1019.0,240.0,80.0,1207.0,13845.0,1769.0,473.0,103.0,121.0,694.0,211.0,89.0,88.0,2.0,752.0,164.0,371.0,766.0,20.16,535.0,89.0,47.0,34.0,83.0,2.18,60.0,5.0,8.0,5.0,2.0,673.0,415.0,301.0,301.0,71.0,426.0,99.0,327.0,335.0,656.0,7.0,19855.0,2120.0,6381.0,8981.0,4703.0,833.0,19846.0,10333.0,584.0,379.0,190.0,11762.0,566.0,357.0,2.0,525.0,378.0,164.0,8.0,5.0,0.0,1963.0,489.0,395.0,55.3
vs Mallorca,25.0,55.0,38.0,418.0,3420.0,43.0,29.0,4.0,5.0,53.0,1.0,1.13,0.76,1.89,1.03,1.79,42.9,39.0,1.13,1.03,38.0,38.0,3420.0,33.0,0.87,132.0,99.0,75.8,14.0,16.0,8.0,15.0,39.5,3.0,1.0,0.0,2.0,38.0,0.0,10.0,0.0,34.1,0.25,1.1,0.03,211.0,611.0,34.5,955.0,162.0,45.3,38.3,273.0,65.2,47.4,589.0,44.0,7.5,52.0,1.37,14.5,143.0,30.0,30.2,3.76,0.08,0.27,0.08,0.1,0.0,15384.0,19315.0,79.6,260780.0,94062.0,7559.0,8492.0,89.0,5999.0,7074.0,84.8,1408.0,2781.0,50.6,348.0,1230.0,277.0,78.0,1399.0,17321.0,1958.0,630.0,34.0,130.0,656.0,152.0,57.0,46.0,1.0,832.0,36.0,277.0,857.0,22.55,641.0,56.0,44.0,50.0,73.0,1.92,52.0,6.0,4.0,7.0,1.0,532.0,318.0,237.0,231.0,64.0,375.0,108.0,267.0,295.0,814.0,10.0,23564.0,2063.0,6405.0,11512.0,5867.0,711.0,23559.0,13445.0,663.0,580.0,151.0,15209.0,616.0,346.0,0.0,434.0,538.0,36.0,3.0,3.0,0.0,1802.0,686.0,773.0,47.0
vs Osasuna,29.0,52.5,38.0,418.0,3420.0,56.0,44.0,1.0,2.0,92.0,6.0,1.47,1.16,2.63,1.45,2.61,49.9,48.5,1.31,1.28,38.0,38.0,3420.0,45.0,1.18,129.0,83.0,68.2,17.0,9.0,12.0,10.0,26.3,5.0,4.0,1.0,0.0,38.0,0.0,7.0,0.0,42.5,0.3,-2.5,-0.07,175.0,538.0,32.5,1024.0,189.0,37.1,35.1,304.0,52.0,42.5,641.0,28.0,4.4,52.0,1.37,15.7,150.0,15.0,34.4,3.95,0.13,0.37,0.11,6.1,6.5,14977.0,19141.0,78.2,259645.0,97973.0,7066.0,7947.0,88.9,6054.0,7238.0,83.6,1442.0,2865.0,50.3,315.0,1147.0,288.0,89.0,1427.0,17116.0,1899.0,561.0,64.0,147.0,694.0,175.0,75.0,55.0,0.0,776.0,126.0,343.0,757.0,19.92,561.0,65.0,47.0,32.0,95.0,2.5,72.0,10.0,5.0,2.0,1.0,530.0,339.0,286.0,187.0,57.0,411.0,101.0,310.0,291.0,903.0,9.0,23425.0,2440.0,7860.0,10580.0,5164.0,768.0,23423.0,13001.0,646.0,459.0,171.0,14838.0,692.0,282.0,2.0,420.0,500.0,126.0,1.0,5.0,0.0,1887.0,655.0,750.0,46.6
vs Rayo Vallecano,26.0,50.6,38.0,418.0,3420.0,46.0,36.0,1.0,2.0,105.0,7.0,1.21,0.95,2.16,1.18,2.13,44.6,43.1,1.17,1.13,38.0,38.0,3420.0,29.0,0.76,166.0,137.0,86.1,16.0,14.0,8.0,19.0,50.0,6.0,6.0,0.0,0.0,38.0,1.0,3.0,0.0,43.4,0.23,14.4,0.38,245.0,640.0,38.3,1122.0,148.0,40.6,35.8,332.0,55.4,45.1,526.0,29.0,5.5,45.0,1.18,15.4,149.0,12.0,33.8,3.92,0.1,0.3,0.1,1.4,1.9,13590.0,17768.0,76.5,238089.0,96172.0,6551.0,7515.0,87.2,5230.0,6299.0,83.0,1406.0,2883.0,48.8,354.0,1043.0,292.0,77.0,1371.0,15686.0,1995.0,637.0,51.0,135.0,682.0,173.0,67.0,69.0,1.0,787.0,87.0,360.0,793.0,20.87,577.0,74.0,37.0,31.0,81.0,2.13,62.0,7.0,4.0,2.0,0.0,679.0,408.0,314.0,284.0,81.0,388.0,119.0,269.0,285.0,759.0,17.0,21917.0,2382.0,7287.0,9837.0,5015.0,770.0,21915.0,11508.0,658.0,446.0,165.0,13403.0,621.0,360.0,3.0,557.0,535.0,87.0,0.0,6.0,0.0,1934.0,578.0,506.0,53.3
vs Real Madrid,27.0,40.8,38.0,418.0,3420.0,25.0,17.0,1.0,1.0,95.0,0.0,0.66,0.45,1.11,0.63,1.08,35.4,34.7,0.93,0.91,38.0,38.0,3420.0,87.0,2.29,246.0,159.0,65.4,1.0,8.0,29.0,2.0,5.3,5.0,2.0,2.0,1.0,38.0,0.0,9.0,2.0,73.2,0.29,-11.8,-0.31,181.0,508.0,35.6,928.0,189.0,36.1,35.0,322.0,53.7,43.3,468.0,21.0,4.5,28.0,0.74,12.5,117.0,7.0,29.8,3.08,0.06,0.21,0.09,-10.4,-10.7,14072.0,17114.0,82.2,244643.0,88878.0,6723.0,7390.0,91.0,5703.0,6439.0,88.6,1325.0,2385.0,55.6,299.0,995.0,259.0,92.0,1261.0,15408.0,1668.0,435.0,33.0,163.0,680.0,145.0,62.0,48.0,1.0,644.0,38.0,376.0,688.0,18.11,523.0,54.0,46.0,26.0,38.0,1.0,30.0,2.0,4.0,0.0,0.0,705.0,389.0,393.0,221.0,91.0,402.0,146.0,256.0,296.0,689.0,16.0,20983.0,2668.0,7335.0,9155.0,4702.0,615.0,20982.0,12788.0,583.0,460.0,127.0,13956.0,502.0,332.0,0.0,548.0,354.0,38.0,0.0,5.0,2.0,1609.0,272.0,329.0,45.3
vs Real Sociedad,31.0,44.7,38.0,418.0,3420.0,38.0,24.0,6.0,7.0,100.0,6.0,1.0,0.63,1.63,0.84,1.47,41.3,36.0,1.09,0.95,38.0,38.0,3420.0,51.0,1.34,151.0,103.0,68.9,10.0,12.0,16.0,10.0,26.3,4.0,4.0,0.0,0.0,38.0,2.0,7.0,3.0,49.5,0.32,1.5,0.04,269.0,777.0,34.6,1090.0,107.0,52.2,40.9,331.0,62.8,47.1,519.0,30.0,5.8,30.0,0.79,13.8,128.0,24.0,33.0,3.37,0.08,0.25,0.1,-3.3,-4.0,11674.0,15616.0,74.8,211049.0,80731.0,5319.0,6162.0,86.3,4658.0,5623.0,82.8,1358.0,2891.0,47.0,263.0,787.0,207.0,60.0,941.0,13483.0,2035.0,651.0,27.0,130.0,523.0,137.0,43.0,62.0,1.0,829.0,98.0,322.0,674.0,17.74,451.0,71.0,53.0,51.0,67.0,1.76,43.0,5.0,10.0,4.0,1.0,635.0,368.0,305.0,268.0,62.0,402.0,112.0,290.0,278.0,803.0,9.0,19722.0,2455.0,7311.0,8526.0,4089.0,603.0,19715.0,9987.0,405.0,318.0,99.0,11578.0,578.0,368.0,3.0,469.0,570.0,98.0,4.0,4.0,3.0,1665.0,714.0,759.0,48.5
vs Sevilla,35.0,49.7,38.0,418.0,3420.0,52.0,40.0,5.0,5.0,81.0,3.0,1.37,1.05,2.42,1.24,2.29,55.9,52.1,1.47,1.37,38.0,38.0,3420.0,48.0,1.26,162.0,116.0,71.6,17.0,11.0,10.0,10.0,26.3,2.0,2.0,0.0,0.0,38.0,0.0,10.0,2.0,51.2,0.31,5.2,0.14,170.0,501.0,33.9,871.0,168.0,36.9,35.3,348.0,51.7,42.1,727.0,28.0,3.9,38.0,1.0,13.8,170.0,16.0,34.3,4.47,0.09,0.28,0.11,-3.9,-5.1,14795.0,18653.0,79.3,260954.0,97812.0,6814.0,7694.0,88.6,6091.0,7147.0,85.2,1505.0,2803.0,53.7,382.0,1173.0,293.0,97.0,1483.0,16574.0,2001.0,528.0,62.0,141.0,698.0,196.0,56.0,69.0,4.0,843.0,78.0,340.0,874.0,23.0,646.0,72.0,51.0,39.0,88.0,2.32,67.0,6.0,6.0,5.0,2.0,558.0,347.0,247.0,240.0,71.0,367.0,88.0,279.0,236.0,895.0,10.0,22883.0,2402.0,7397.0,10296.0,5374.0,787.0,22878.0,12098.0,693.0,492.0,188.0,14675.0,536.0,362.0,1.0,464.0,445.0,78.0,1.0,2.0,2.0,1720.0,525.0,610.0,46.3
vs Valencia,29.0,55.7,38.0,418.0,3420.0,43.0,31.0,3.0,6.0,102.0,5.0,1.13,0.82,1.95,1.05,1.87,47.6,42.9,1.25,1.13,38.0,38.0,3420.0,40.0,1.05,131.0,92.0,75.6,15.0,10.0,13.0,13.0,34.2,9.0,8.0,0.0,1.0,38.0,0.0,1.0,1.0,42.4,0.27,3.4,0.09,236.0,535.0,44.1,1101.0,147.0,35.0,34.5,260.0,57.7,46.1,441.0,33.0,7.5,58.0,1.53,15.4,154.0,22.0,37.8,4.05,0.1,0.26,0.11,-4.6,-2.9,16672.0,20730.0,80.4,302306.0,108756.0,7313.0,8278.0,88.3,7237.0,8324.0,86.9,1754.0,3119.0,56.2,299.0,1382.0,318.0,93.0,1587.0,18759.0,1885.0,516.0,52.0,155.0,734.0,182.0,83.0,62.0,1.0,850.0,86.0,344.0,730.0,19.21,519.0,65.0,53.0,44.0,76.0,2.0,50.0,7.0,9.0,5.0,1.0,612.0,379.0,293.0,231.0,88.0,406.0,87.0,319.0,269.0,646.0,10.0,24786.0,2064.0,7654.0,11522.0,5816.0,801.0,24780.0,14210.0,621.0,459.0,147.0,16546.0,635.0,348.0,0.0,495.0,456.0,86.0,5.0,9.0,1.0,1898.0,628.0,485.0,56.4
vs Villarreal,32.0,50.4,38.0,418.0,3420.0,64.0,48.0,6.0,6.0,91.0,2.0,1.68,1.26,2.95,1.53,2.79,58.7,54.0,1.54,1.42,38.0,38.0,3420.0,65.0,1.71,169.0,104.0,64.5,13.0,11.0,14.0,4.0,10.5,7.0,5.0,1.0,1.0,38.0,0.0,8.0,1.0,61.0,0.33,-3.0,-0.08,195.0,551.0,35.4,1005.0,136.0,41.0,36.2,246.0,56.5,44.0,478.0,27.0,5.6,52.0,1.37,15.2,208.0,21.0,35.9,5.47,0.1,0.28,0.09,5.3,4.0,15642.0,19145.0,81.7,275471.0,95593.0,7263.0,8043.0,90.3,6475.0,7386.0,87.7,1534.0,2794.0,54.9,408.0,1214.0,392.0,125.0,1655.0,17341.0,1729.0,550.0,51.0,194.0,886.0,200.0,78.0,65.0,2.0,631.0,75.0,305.0,1004.0,26.42,737.0,87.0,66.0,55.0,115.0,3.03,89.0,4.0,7.0,9.0,1.0,685.0,436.0,331.0,258.0,96.0,422.0,126.0,296.0,346.0,584.0,11.0,23143.0,2172.0,6893.0,10048.0,6441.0,992.0,23137.0,13049.0,734.0,573.0,182.0,15513.0,516.0,316.0,2.0,486.0,461.0,75.0,3.0,7.0,1.0,1876.0,357.0,474.0,43.0
