team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Modena,32.0,50.0,38.0,418.0,3420.0,46.0,31.0,5.0,7.0,90.0,10.0,1.21,0.82,2.03,1.08,1.89,40.2,34.8,1.06,0.91,38.0,38.0,3420.0,41.0,1.08,150.0,107.0,76.7,11.0,17.0,10.0,11.0,28.9,8.0,6.0,2.0,0.0,38.0,1.0,5.0,0.0,43.4,0.24,2.4,0.06,178.0,494.0,36.0,938.0,146.0,38.2,35.3,315.0,43.2,37.0,550.0,26.0,4.7,22.0,0.58,13.0,124.0,26.0,30.2,3.26,0.1,0.33,0.09,5.8,6.2,13662.0,17646.0,77.4,256922.0,93621.0,5471.0,6500.0,84.2,6265.0,7332.0,85.4,1668.0,2980.0,56.0,282.0,1097.0,258.0,97.0,1370.0,15781.0,1830.0,556.0,24.0,126.0,715.0,160.0,66.0,58.0,1.0,720.0,35.0,378.0,719.0,18.92,491.0,79.0,54.0,52.0,81.0,2.13,53.0,6.0,6.0,6.0,2.0,581.0,351.0,274.0,225.0,82.0,442.0,133.0,309.0,308.0,784.0,9.0,21733.0,2262.0,7058.0,10116.0,4764.0,675.0,21726.0,11676.0,532.0,422.0,100.0,13516.0,576.0,318.0,3.0,539.0,513.0,35.0,6.0,8.0,0.0,1745.0,558.0,559.0,50.0
vs Palermo,28.0,49.7,38.0,418.0,3420.0,52.0,32.0,2.0,3.0,97.0,9.0,1.37,0.84,2.21,1.32,2.16,43.5,41.0,1.15,1.08,38.0,38.0,3420.0,62.0,1.63,173.0,111.0,67.6,12.0,11.0,15.0,8.0,21.1,7.0,6.0,0.0,1.0,38.0,3.0,9.0,0.0,53.2,0.28,-8.8,-0.23,203.0,528.0,38.4,938.0,175.0,40.6,36.4,303.0,48.5,37.9,642.0,45.0,7.0,22.0,0.58,10.2,156.0,13.0,28.0,4.11,0.09,0.32,0.07,8.5,9.0,13451.0,17107.0,78.6,248376.0,96089.0,5636.0,6433.0,87.6,5964.0,6965.0,85.6,1552.0,2926.0,53.0,416.0,1066.0,303.0,103.0,1407.0,15179.0,1870.0,569.0,20.0,106.0,809.0,206.0,65.0,104.0,1.0,694.0,58.0,258.0,966.0,25.42,683.0,116.0,68.0,46.0,88.0,2.32,62.0,6.0,11.0,3.0,2.0,555.0,358.0,272.0,220.0,63.0,359.0,111.0,248.0,286.0,817.0,8.0,21095.0,2425.0,7063.0,9102.0,5126.0,803.0,21092.0,11493.0,579.0,360.0,141.0,13321.0,533.0,288.0,3.0,487.0,499.0,57.0,3.0,7.0,0.0,1609.0,551.0,551.0,50.0
vs Parma,26.0,49.6,38.0,418.0,3420.0,35.0,26.0,1.0,2.0,97.0,5.0,0.92,0.68,1.61,0.89,1.58,37.6,36.0,0.99,0.95,38.0,38.0,3418.0,66.0,1.74,187.0,122.0,69.5,4.0,13.0,21.0,6.0,15.8,11.0,9.0,2.0,0.0,38.0,1.0,5.0,3.0,58.3,0.26,-4.7,-0.12,158.0,437.0,36.2,917.0,142.0,34.4,32.8,318.0,38.4,33.7,416.0,23.0,5.5,35.0,0.92,14.3,116.0,9.0,26.5,3.05,0.08,0.29,0.08,-2.6,-2.0,14683.0,18550.0,79.2,263246.0,92849.0,6153.0,6984.0,88.1,6791.0,7882.0,86.2,1403.0,2773.0,50.6,333.0,980.0,269.0,124.0,1327.0,16691.0,1762.0,495.0,33.0,88.0,767.0,162.0,51.0,74.0,1.0,684.0,97.0,327.0,769.0,20.24,580.0,62.0,50.0,32.0,61.0,1.61,38.0,6.0,5.0,4.0,2.0,655.0,389.0,381.0,227.0,47.0,413.0,161.0,252.0,386.0,714.0,11.0,22587.0,2616.0,8435.0,9983.0,4364.0,662.0,22585.0,12654.0,620.0,401.0,122.0,14559.0,535.0,259.0,3.0,476.0,448.0,97.0,2.0,11.0,3.0,1825.0,500.0,578.0,46.4
vs Pisa,31.0,43.9,38.0,418.0,3420.0,53.0,35.0,6.0,6.0,115.0,4.0,1.39,0.92,2.32,1.24,2.16,43.6,38.9,1.15,1.02,38.0,38.0,3420.0,51.0,1.34,155.0,104.0,70.3,14.0,13.0,11.0,5.0,13.2,5.0,5.0,0.0,0.0,38.0,1.0,12.0,0.0,45.7,0.27,-5.3,-0.14,182.0,504.0,36.1,897.0,117.0,40.7,36.3,282.0,49.3,38.4,497.0,20.0,4.0,31.0,0.82,14.3,140.0,23.0,32.7,3.68,0.11,0.34,0.09,9.4,8.1,11774.0,15549.0,75.7,222206.0,81090.0,4643.0,5465.0,85.0,5318.0,6396.0,83.1,1507.0,2791.0,54.0,310.0,937.0,261.0,102.0,1189.0,13629.0,1855.0,535.0,26.0,98.0,687.0,152.0,47.0,62.0,0.0,797.0,65.0,357.0,738.0,19.42,523.0,69.0,50.0,54.0,87.0,2.29,55.0,7.0,8.0,8.0,1.0,590.0,363.0,278.0,252.0,60.0,439.0,136.0,303.0,366.0,749.0,8.0,19685.0,2130.0,6533.0,8835.0,4538.0,699.0,19679.0,10118.0,548.0,356.0,136.0,11652.0,545.0,314.0,3.0,528.0,485.0,65.0,4.0,5.0,0.0,1791.0,492.0,566.0,46.5
vs Reggiana,31.0,48.7,38.0,418.0,3420.0,45.0,31.0,4.0,6.0,113.0,6.0,1.18,0.82,2.0,1.08,1.89,43.8,39.0,1.15,1.03,38.0,38.0,3418.0,38.0,1.0,116.0,80.0,70.7,11.0,17.0,10.0,13.0,34.2,4.0,4.0,0.0,0.0,38.0,1.0,6.0,2.0,33.1,0.25,-2.9,-0.08,165.0,457.0,36.1,812.0,129.0,41.1,36.2,257.0,47.9,39.6,504.0,30.0,6.0,30.0,0.79,13.6,162.0,19.0,31.6,4.26,0.08,0.25,0.08,1.2,2.0,13575.0,17523.0,77.5,245671.0,90104.0,5777.0,6704.0,86.2,6075.0,7198.0,84.4,1410.0,2728.0,51.7,376.0,1142.0,306.0,102.0,1441.0,15655.0,1825.0,572.0,24.0,87.0,822.0,201.0,73.0,83.0,1.0,720.0,43.0,334.0,914.0,24.05,629.0,100.0,72.0,52.0,78.0,2.05,49.0,7.0,12.0,7.0,1.0,598.0,369.0,252.0,257.0,89.0,435.0,134.0,301.0,348.0,642.0,8.0,21623.0,1928.0,6100.0,10194.0,5539.0,806.0,21617.0,11572.0,604.0,435.0,126.0,13458.0,586.0,315.0,3.0,575.0,518.0,43.0,4.0,4.0,2.0,1854.0,589.0,553.0,51.6
vs Sampdoria,36.0,49.8,38.0,418.0,3420.0,50.0,30.0,6.0,7.0,113.0,3.0,1.32,0.79,2.11,1.16,1.95,47.6,42.4,1.25,1.12,38.0,38.0,3420.0,53.0,1.39,155.0,101.0,70.3,13.0,9.0,16.0,6.0,15.8,8.0,7.0,1.0,0.0,38.0,1.0,6.0,0.0,48.4,0.27,-4.6,-0.12,176.0,460.0,38.3,1031.0,161.0,33.0,32.8,265.0,45.3,36.5,470.0,36.0,7.7,34.0,0.89,14.3,146.0,14.0,32.3,3.84,0.1,0.3,0.1,2.4,1.6,13581.0,17563.0,77.3,251188.0,93789.0,5671.0,6593.0,86.0,5942.0,7008.0,84.8,1620.0,2977.0,54.4,327.0,995.0,297.0,129.0,1351.0,15631.0,1880.0,629.0,19.0,130.0,780.0,180.0,55.0,69.0,1.0,715.0,52.0,411.0,800.0,21.05,552.0,92.0,74.0,44.0,85.0,2.24,53.0,8.0,14.0,7.0,0.0,511.0,304.0,222.0,226.0,63.0,385.0,119.0,266.0,349.0,675.0,12.0,21528.0,2190.0,7103.0,9691.0,4954.0,770.0,21521.0,11759.0,581.0,437.0,130.0,13470.0,600.0,273.0,1.0,593.0,545.0,52.0,4.0,8.0,0.0,1830.0,585.0,532.0,52.4
vs Spezia,35.0,49.5,38.0,418.0,3420.0,47.0,27.0,5.0,6.0,117.0,6.0,1.24,0.71,1.95,1.11,1.82,45.2,40.4,1.19,1.06,38.0,38.0,3420.0,36.0,0.95,164.0,127.0,81.1,12.0,17.0,9.0,17.0,44.7,7.0,5.0,2.0,0.0,38.0,1.0,5.0,1.0,40.5,0.21,5.5,0.14,159.0,517.0,30.8,1024.0,176.0,38.3,35.0,310.0,40.3,34.4,699.0,27.0,3.9,24.0,0.63,13.7,157.0,9.0,31.8,4.13,0.09,0.27,0.08,1.8,1.6,12864.0,16961.0,75.8,236652.0,90329.0,5353.0,6278.0,85.3,5627.0,6793.0,82.8,1516.0,2886.0,52.5,368.0,919.0,273.0,103.0,1207.0,14937.0,1979.0,606.0,28.0,117.0,661.0,183.0,66.0,72.0,0.0,807.0,45.0,361.0,861.0,22.66,605.0,85.0,67.0,44.0,73.0,1.92,44.0,9.0,9.0,9.0,1.0,538.0,348.0,284.0,192.0,62.0,423.0,160.0,263.0,311.0,956.0,8.0,21284.0,2564.0,8057.0,8771.0,4679.0,728.0,21278.0,11395.0,593.0,370.0,147.0,12746.0,609.0,329.0,2.0,634.0,556.0,45.0,6.0,7.0,1.0,1785.0,618.0,575.0,51.8
vs Südtirol,31.0,52.0,38.0,418.0,3420.0,47.0,32.0,5.0,6.0,103.0,5.0,1.24,0.84,2.08,1.11,1.95,37.4,32.8,0.98,0.86,38.0,38.0,3420.0,46.0,1.21,107.0,62.0,68.2,15.0,11.0,12.0,11.0,28.9,12.0,12.0,0.0,0.0,38.0,0.0,6.0,1.0,41.6,0.29,-3.4,-0.09,157.0,399.0,39.3,846.0,129.0,35.8,34.7,243.0,39.5,34.4,530.0,42.0,7.9,24.0,0.63,11.1,131.0,18.0,28.1,3.45,0.09,0.32,0.07,9.6,9.2,14906.0,18851.0,79.1,270277.0,97561.0,6209.0,7124.0,87.2,6838.0,8018.0,85.3,1514.0,2785.0,54.4,359.0,1246.0,292.0,104.0,1582.0,16942.0,1877.0,602.0,20.0,92.0,815.0,190.0,62.0,83.0,1.0,759.0,32.0,327.0,837.0,22.03,604.0,79.0,51.0,47.0,80.0,2.11,51.0,7.0,11.0,6.0,1.0,512.0,298.0,250.0,202.0,60.0,378.0,90.0,288.0,307.0,674.0,5.0,22771.0,1861.0,6471.0,10595.0,5927.0,730.0,22765.0,12788.0,621.0,486.0,126.0,14777.0,631.0,341.0,4.0,555.0,538.0,32.0,5.0,12.0,1.0,1742.0,638.0,645.0,49.7
vs Ternana,36.0,56.2,38.0,418.0,3420.0,48.0,28.0,8.0,8.0,71.0,2.0,1.26,0.74,2.0,1.05,1.79,57.3,51.5,1.51,1.35,38.0,38.0,3420.0,43.0,1.13,145.0,100.0,71.0,17.0,10.0,11.0,12.0,31.6,4.0,1.0,2.0,1.0,38.0,0.0,6.0,0.0,41.0,0.27,-2.0,-0.05,176.0,450.0,39.1,1016.0,168.0,32.8,33.3,297.0,39.4,33.8,609.0,40.0,6.6,32.0,0.84,14.3,179.0,20.0,29.5,4.71,0.07,0.22,0.09,-9.3,-11.5,15443.0,19577.0,78.9,278346.0,105773.0,6807.0,7799.0,87.3,6677.0,7942.0,84.1,1649.0,2967.0,55.6,460.0,1267.0,384.0,112.0,1601.0,17626.0,1914.0,580.0,36.0,135.0,804.0,200.0,72.0,87.0,1.0,756.0,37.0,330.0,1094.0,28.79,777.0,108.0,74.0,55.0,83.0,2.18,52.0,4.0,13.0,8.0,1.0,538.0,332.0,236.0,232.0,70.0,402.0,124.0,278.0,320.0,748.0,8.0,23796.0,2403.0,7497.0,10718.0,5853.0,936.0,23788.0,12849.0,772.0,550.0,150.0,15292.0,620.0,302.0,1.0,491.0,504.0,37.0,6.0,4.0,0.0,1806.0,713.0,616.0,53.6
vs Venezia,25.0,47.2,38.0,418.0,3420.0,45.0,33.0,6.0,7.0,95.0,7.0,1.18,0.87,2.05,1.03,1.89,40.8,35.3,1.07,0.93,38.0,38.0,3420.0,69.0,1.82,164.0,94.0,61.0,10.0,7.0,21.0,5.0,13.2,6.0,5.0,1.0,0.0,38.0,1.0,17.0,0.0,58.0,0.32,-11.0,-0.29,211.0,557.0,37.9,995.0,142.0,41.1,36.1,311.0,47.6,38.1,600.0,28.0,4.7,23.0,0.61,13.1,127.0,9.0,27.3,3.34,0.08,0.31,0.08,4.2,3.7,13157.0,17051.0,77.2,242012.0,90284.0,5551.0,6385.0,86.9,5830.0,6886.0,84.7,1496.0,2928.0,51.1,344.0,1012.0,285.0,81.0,1259.0,15164.0,1841.0,512.0,33.0,103.0,712.0,186.0,78.0,69.0,1.0,726.0,46.0,332.0,809.0,21.29,572.0,82.0,57.0,44.0,79.0,2.08,57.0,3.0,9.0,6.0,1.0,513.0,310.0,240.0,197.0,76.0,440.0,139.0,301.0,371.0,816.0,9.0,21156.0,2384.0,7380.0,9063.0,4933.0,735.0,21149.0,11676.0,512.0,387.0,112.0,13015.0,579.0,255.0,3.0,469.0,443.0,46.0,6.0,6.0,0.0,1761.0,571.0,551.0,50.9
