player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jacopo Segre,it ITA,MF,Palermo,26,1997,34.0,27.0,2487.0,7.0,4.0,0.0,0.0,3.0,0.0,0.25,0.14,0.4,0.25,0.4,3.7,3.7,0.13,0.13,27.6,16.0,0.0,48.5,0.58,0.21,0.44,0.11,3.3,3.3,805.0,971.0,82.9,13980.0,3264.0,362.0,418.0,86.6,350.0,403.0,86.8,77.0,102.0,75.5,17.0,102.0,13.0,2.0,121.0,934.0,33.0,19.0,3.0,3.0,14.0,1.0,0.0,0.0,0.0,12.0,4.0,15.0,48.0,1.74,32.0,1.0,5.0,6.0,10.0,0.36,5.0,0.0,2.0,1.0,1.0,71.0,40.0,31.0,37.0,3.0,25.0,4.0,21.0,18.0,44.0,0.0,1255.0,65.0,265.0,737.0,275.0,46.0,1255.0,679.0,55.0,33.0,3.0,800.0,26.0,13.0,0.0,41.0,38.0,0.0,0.0,0.0,0.0,131.0,35.0,34.0,50.7
Nikola Sekulov,it ITA,DF,Cremonese,21,2002,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,6.0,9.0,66.7,109.0,13.0,2.0,2.0,100.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,7.0,3.0,13.0,10.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Šemper,hr CRO,GK,Como,25,1998,38.0,38.0,3398.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,1104.0,74.5,21819.0,15480.0,168.0,169.0,99.4,408.0,418.0,97.6,245.0,513.0,47.8,1.0,17.0,1.0,0.0,0.0,854.0,248.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1179.0,981.0,1177.0,2.0,0.0,0.0,1179.0,728.0,0.0,0.0,0.0,567.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,59.0,9.0,0.0,100.0
Leonardo Sernicola,it ITA,DF,Cremonese,26,1997,36.0,31.0,2749.0,1.0,5.0,0.0,0.0,2.0,1.0,0.03,0.16,0.2,0.03,0.2,2.5,2.5,0.08,0.08,30.5,10.0,0.0,24.4,0.33,0.02,0.1,0.06,-1.5,-1.5,1015.0,1316.0,77.1,17288.0,5570.0,500.0,564.0,88.7,396.0,501.0,79.0,94.0,183.0,51.4,52.0,74.0,53.0,40.0,120.0,1192.0,122.0,6.0,0.0,9.0,183.0,6.0,1.0,1.0,0.0,110.0,2.0,30.0,91.0,2.98,77.0,3.0,3.0,1.0,7.0,0.23,7.0,0.0,0.0,0.0,0.0,31.0,22.0,18.0,6.0,7.0,22.0,1.0,21.0,29.0,58.0,0.0,1607.0,74.0,329.0,629.0,663.0,84.0,1607.0,921.0,139.0,62.0,32.0,1042.0,44.0,28.0,0.0,44.0,20.0,11.0,0.0,1.0,0.0,136.0,33.0,24.0,57.9
Laurens Serpe,it ITA,DF,Spezia,22,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.14,0.14,1.0,1.0,0.0,33.3,1.0,0.0,0.0,0.05,-0.1,-0.1,27.0,39.0,69.2,501.0,91.0,8.0,12.0,66.7,18.0,22.0,81.8,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,37.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,47.0,6.0,20.0,22.0,5.0,2.0,47.0,18.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Alessandro Sersanti,it ITA,MF,Calcio Lecco 1912,21,2002,33.0,25.0,2256.0,2.0,1.0,0.0,0.0,14.0,1.0,0.08,0.04,0.12,0.08,0.12,3.4,3.4,0.13,0.13,25.1,11.0,0.0,29.7,0.44,0.05,0.18,0.09,-1.4,-1.4,624.0,874.0,71.4,11620.0,3029.0,248.0,330.0,75.2,278.0,359.0,77.4,79.0,113.0,69.9,16.0,53.0,11.0,3.0,68.0,838.0,32.0,24.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,8.0,4.0,31.0,40.0,1.6,24.0,0.0,11.0,5.0,2.0,0.08,0.0,0.0,1.0,1.0,0.0,81.0,55.0,34.0,40.0,7.0,39.0,10.0,29.0,33.0,53.0,1.0,1209.0,67.0,353.0,630.0,234.0,45.0,1209.0,451.0,17.0,10.0,5.0,620.0,32.0,22.0,1.0,49.0,56.0,0.0,1.0,0.0,0.0,131.0,91.0,53.0,63.2
Filippo Sgarbi,it ITA,DF,Cosenza,25,1997,8.0,4.0,438.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,150.0,208.0,72.1,3134.0,1402.0,47.0,54.0,87.0,76.0,97.0,78.4,26.0,52.0,50.0,0.0,17.0,0.0,0.0,8.0,182.0,26.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,8.0,6.0,2.0,5.0,15.0,0.0,247.0,35.0,124.0,111.0,14.0,3.0,247.0,99.0,4.0,1.0,0.0,137.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,25.0,7.0,9.0,43.8
Filippo Sgarbi,it ITA,DF,Ternana,25,1997,9.0,8.0,732.0,1.0,0.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,0.3,0.3,0.04,0.04,8.1,1.0,0.0,16.7,0.12,0.17,1.0,0.05,0.7,0.7,206.0,294.0,70.1,3812.0,1605.0,80.0,92.0,87.0,97.0,125.0,77.6,25.0,59.0,42.4,3.0,19.0,1.0,0.0,22.0,274.0,18.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,0.98,6.0,0.0,1.0,0.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,3.0,1.0,12.0,8.0,4.0,10.0,30.0,0.0,393.0,41.0,166.0,205.0,29.0,8.0,393.0,196.0,11.0,9.0,0.0,205.0,9.0,5.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,31.0,9.0,16.0,36.0
Giuseppe Sibilli,it ITA,"FW,MF",Bari,26,1996,35.0,34.0,2879.0,11.0,4.0,3.0,4.0,10.0,0.0,0.34,0.13,0.47,0.25,0.38,8.1,5.0,0.25,0.16,32.0,26.0,3.0,30.2,0.81,0.09,0.31,0.06,2.9,3.0,895.0,1282.0,69.8,18436.0,5175.0,349.0,424.0,82.3,351.0,485.0,72.4,174.0,296.0,58.8,59.0,126.0,54.0,19.0,171.0,1168.0,106.0,24.0,7.0,39.0,188.0,67.0,28.0,24.0,1.0,11.0,8.0,34.0,140.0,4.38,94.0,19.0,12.0,3.0,13.0,0.41,8.0,2.0,2.0,0.0,0.0,35.0,23.0,8.0,17.0,10.0,20.0,6.0,14.0,8.0,15.0,0.0,1632.0,26.0,160.0,731.0,770.0,107.0,1628.0,1008.0,106.0,76.0,31.0,1196.0,64.0,50.0,0.0,42.0,66.0,11.0,0.0,0.0,0.0,156.0,19.0,41.0,31.7
Nicholas Siega,it ITA,DF,Südtirol,32,1991,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,28.0,1.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Tommaso Silvestri,it ITA,DF,Modena,31,1991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yehiya Silvestri,it ITA,"MF,DF",Ascoli,18,2005,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,60.0,133.0,43.0,6.0,9.0,66.7,3.0,3.0,100.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0,0.0,3.0,11.0,7.0,0.0,21.0,10.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,60.0
Mario Šitum,hr CRO,DF,Catanzaro,31,1992,27.0,23.0,2013.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.13,0.13,0.0,0.13,0.1,0.1,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.1,-0.1,1064.0,1270.0,83.8,18700.0,4268.0,458.0,501.0,91.4,468.0,531.0,88.1,110.0,176.0,62.5,25.0,63.0,29.0,20.0,79.0,1086.0,182.0,42.0,0.0,2.0,80.0,0.0,0.0,0.0,0.0,140.0,2.0,25.0,49.0,2.2,42.0,2.0,0.0,1.0,5.0,0.22,5.0,0.0,0.0,0.0,0.0,24.0,12.0,14.0,8.0,2.0,20.0,9.0,11.0,21.0,59.0,0.0,1472.0,111.0,484.0,638.0,361.0,17.0,1472.0,861.0,60.0,52.0,5.0,943.0,34.0,8.0,0.0,16.0,44.0,0.0,0.0,0.0,0.0,118.0,14.0,16.0,46.7
