player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Max Aarons,eng ENG,DF,Bournemouth,23,2000,20.0,13.0,1237.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,450.0,581.0,77.5,7402.0,2789.0,220.0,248.0,88.7,188.0,235.0,80.0,34.0,63.0,54.0,7.0,25.0,13.0,2.0,43.0,453.0,127.0,11.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,116.0,1.0,23.0,23.0,1.68,16.0,4.0,0.0,3.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,29.0,19.0,20.0,7.0,2.0,9.0,5.0,4.0,8.0,27.0,0.0,711.0,43.0,252.0,303.0,165.0,11.0,711.0,364.0,22.0,12.0,7.0,371.0,13.0,8.0,0.0,12.0,26.0,2.0,0.0,1.0,0.0,75.0,5.0,11.0,31.3
Joshua Acheampong,eng ENG,DF,Chelsea,17,2006,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,18.0,7.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Bénie Adama Traore,ci CIV,"FW,MF",Sheffield Utd,20,2002,8.0,3.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,0.06,4.3,1.0,0.0,100.0,0.23,0.0,0.0,0.27,-0.3,-0.3,55.0,71.0,77.5,775.0,185.0,34.0,38.0,89.5,19.0,23.0,82.6,1.0,1.0,100.0,4.0,2.0,7.0,1.0,9.0,65.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.4,6.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,112.0,2.0,19.0,49.0,48.0,9.0,112.0,72.0,7.0,5.0,3.0,69.0,10.0,7.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,22.0,2.0,18.0,10.0
Tyler Adams,us USA,MF,Bournemouth,24,1999,3.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,71.0,83.1,973.0,262.0,35.0,39.0,89.7,18.0,24.0,75.0,6.0,8.0,75.0,1.0,9.0,0.0,0.0,5.0,67.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,91.0,3.0,23.0,54.0,14.0,4.0,91.0,44.0,4.0,1.0,2.0,52.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,40.0
Tosin Adarabioyo,eng ENG,DF,Fulham,25,1997,20.0,18.0,1617.0,2.0,0.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,0.7,0.7,0.04,0.04,18.0,5.0,0.0,35.7,0.28,0.14,0.4,0.05,1.3,1.3,1028.0,1216.0,84.5,21010.0,7956.0,277.0,307.0,90.2,627.0,699.0,89.7,115.0,177.0,65.0,2.0,47.0,2.0,0.0,62.0,1181.0,33.0,28.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,10.0,0.56,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,16.0,5.0,0.0,16.0,11.0,5.0,25.0,80.0,0.0,1390.0,181.0,713.0,631.0,48.0,29.0,1390.0,817.0,10.0,12.0,1.0,1009.0,4.0,4.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,43.0,56.0,28.0,66.7
Elijah Adebayo,eng ENG,FW,Luton Town,25,1998,27.0,16.0,1419.0,10.0,0.0,0.0,0.0,1.0,0.0,0.63,0.0,0.63,0.63,0.63,5.9,5.9,0.37,0.37,15.8,14.0,0.0,45.2,0.89,0.32,0.71,0.19,4.1,4.1,144.0,204.0,70.6,1847.0,385.0,94.0,122.0,77.0,41.0,60.0,68.3,3.0,6.0,50.0,14.0,9.0,4.0,0.0,23.0,202.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,31.0,1.97,19.0,0.0,5.0,2.0,5.0,0.32,2.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,13.0,2.0,11.0,6.0,25.0,0.0,462.0,27.0,52.0,172.0,243.0,82.0,462.0,265.0,16.0,15.0,13.0,337.0,62.0,34.0,0.0,27.0,16.0,13.0,0.0,0.0,0.0,34.0,43.0,43.0,50.0
Simon Adingra,ci CIV,FW,Brighton,21,2002,31.0,25.0,2222.0,6.0,1.0,0.0,0.0,3.0,0.0,0.24,0.04,0.28,0.24,0.28,4.3,4.3,0.17,0.17,24.7,22.0,0.0,42.3,0.89,0.12,0.27,0.08,1.7,1.7,634.0,840.0,75.5,8828.0,1713.0,412.0,491.0,83.9,185.0,245.0,75.5,20.0,38.0,52.6,33.0,17.0,33.0,11.0,50.0,815.0,23.0,3.0,7.0,2.0,76.0,5.0,0.0,1.0,0.0,15.0,2.0,29.0,77.0,3.12,51.0,1.0,7.0,3.0,4.0,0.16,3.0,0.0,0.0,0.0,1.0,45.0,20.0,23.0,11.0,11.0,31.0,1.0,30.0,19.0,22.0,0.0,1159.0,36.0,187.0,364.0,627.0,153.0,1159.0,773.0,111.0,48.0,63.0,795.0,48.0,28.0,0.0,29.0,19.0,17.0,1.0,0.0,0.0,118.0,8.0,12.0,40.0
Nayef Aguerd,ma MAR,DF,West Ham,27,1996,21.0,21.0,1857.0,1.0,0.0,0.0,0.0,3.0,1.0,0.05,0.0,0.05,0.05,0.05,1.5,1.5,0.07,0.07,20.6,3.0,0.0,21.4,0.15,0.07,0.33,0.11,-0.5,-0.5,943.0,1177.0,80.1,19870.0,8804.0,335.0,360.0,93.1,452.0,493.0,91.7,143.0,297.0,48.1,4.0,74.0,2.0,0.0,68.0,1100.0,75.0,55.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,14.0,0.68,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,19.0,7.0,0.0,33.0,24.0,9.0,17.0,85.0,2.0,1373.0,187.0,709.0,618.0,50.0,21.0,1373.0,861.0,10.0,8.0,0.0,912.0,10.0,2.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,102.0,48.0,32.0,60.0
Brandon Aguilera,cr CRC,FW,Nott'ham Forest,20,2003,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,48.0,23.0,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,4.0,4.0,0.0,11.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,21,2002,20.0,0.0,349.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.13,0.13,3.9,2.0,0.0,22.2,0.52,0.0,0.0,0.05,-0.5,-0.5,150.0,187.0,80.2,2455.0,628.0,76.0,89.0,85.4,59.0,69.0,85.5,10.0,14.0,71.4,1.0,12.0,0.0,0.0,25.0,183.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,9.0,2.3,9.0,0.0,0.0,0.0,3.0,0.77,3.0,0.0,0.0,0.0,0.0,13.0,9.0,5.0,6.0,2.0,3.0,0.0,3.0,2.0,4.0,0.0,240.0,6.0,46.0,123.0,75.0,8.0,240.0,150.0,19.0,8.0,4.0,169.0,8.0,11.0,1.0,9.0,6.0,1.0,0.0,0.0,0.0,30.0,3.0,3.0,50.0
Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,24,1999,31.0,29.0,2649.0,2.0,0.0,0.0,0.0,11.0,1.0,0.07,0.0,0.07,0.07,0.07,3.1,3.1,0.11,0.11,29.4,5.0,0.0,26.3,0.17,0.11,0.4,0.17,-1.1,-1.1,745.0,988.0,75.4,12681.0,5037.0,334.0,384.0,87.0,345.0,422.0,81.8,53.0,137.0,38.7,7.0,41.0,3.0,1.0,43.0,950.0,36.0,11.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,25.0,2.0,20.0,26.0,0.88,23.0,0.0,3.0,0.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,64.0,36.0,48.0,14.0,2.0,43.0,26.0,17.0,35.0,137.0,2.0,1331.0,228.0,730.0,508.0,104.0,33.0,1331.0,603.0,15.0,15.0,3.0,693.0,14.0,11.0,1.0,34.0,13.0,2.0,0.0,0.0,0.0,107.0,51.0,37.0,58.0
Ola Aina,ng NGA,DF,Nott'ham Forest,26,1996,22.0,20.0,1692.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.11,0.05,0.11,0.3,0.3,0.01,0.01,18.8,1.0,0.0,9.1,0.05,0.09,1.0,0.02,0.7,0.7,603.0,802.0,75.2,9610.0,4012.0,328.0,374.0,87.7,217.0,284.0,76.4,45.0,99.0,45.5,11.0,58.0,13.0,6.0,68.0,649.0,150.0,12.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,138.0,3.0,17.0,38.0,2.02,25.0,5.0,1.0,3.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,47.0,31.0,31.0,12.0,4.0,19.0,3.0,16.0,18.0,51.0,1.0,1019.0,62.0,340.0,462.0,228.0,13.0,1019.0,494.0,53.0,29.0,11.0,539.0,24.0,10.0,0.0,18.0,25.0,2.0,0.0,1.0,0.0,97.0,16.0,12.0,57.1
Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,22,2001,33.0,29.0,2329.0,2.0,1.0,0.0,0.0,7.0,0.0,0.08,0.04,0.12,0.08,0.12,3.3,3.3,0.13,0.13,25.9,8.0,0.0,33.3,0.31,0.08,0.25,0.14,-1.3,-1.3,1005.0,1190.0,84.5,13946.0,3935.0,627.0,688.0,91.1,297.0,344.0,86.3,38.0,72.0,52.8,25.0,60.0,13.0,4.0,99.0,1047.0,138.0,24.0,2.0,5.0,41.0,8.0,5.0,2.0,0.0,106.0,5.0,24.0,65.0,2.51,41.0,9.0,3.0,6.0,5.0,0.19,2.0,0.0,0.0,3.0,0.0,71.0,44.0,41.0,23.0,7.0,32.0,6.0,26.0,15.0,38.0,0.0,1522.0,56.0,406.0,698.0,446.0,49.0,1522.0,868.0,67.0,48.0,8.0,1007.0,51.0,56.0,0.0,25.0,53.0,8.0,1.0,1.0,0.0,136.0,21.0,25.0,45.7
Kristoffer Ajer,no NOR,DF,Brentford,25,1998,28.0,21.0,1832.0,2.0,1.0,0.0,0.0,5.0,0.0,0.1,0.05,0.15,0.1,0.15,1.3,1.3,0.06,0.06,20.4,4.0,0.0,33.3,0.2,0.17,0.5,0.11,0.7,0.7,610.0,810.0,75.3,10210.0,3786.0,291.0,337.0,86.4,263.0,332.0,79.2,45.0,103.0,43.7,12.0,56.0,10.0,3.0,61.0,730.0,79.0,9.0,1.0,9.0,22.0,0.0,0.0,0.0,0.0,65.0,1.0,11.0,27.0,1.33,24.0,0.0,2.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,38.0,21.0,25.0,9.0,4.0,26.0,11.0,15.0,25.0,79.0,1.0,1042.0,112.0,430.0,457.0,158.0,58.0,1042.0,464.0,22.0,11.0,5.0,563.0,16.0,6.0,0.0,25.0,10.0,1.0,0.0,0.0,0.0,60.0,63.0,23.0,73.3
Manuel Akanji,ch SUI,"DF,MF",Manchester City,28,1995,30.0,28.0,2511.0,2.0,0.0,0.0,0.0,4.0,1.0,0.07,0.0,0.07,0.07,0.07,1.9,1.9,0.07,0.07,27.9,5.0,0.0,33.3,0.18,0.13,0.4,0.13,0.1,0.1,2180.0,2334.0,93.4,35688.0,9787.0,1091.0,1136.0,96.0,923.0,975.0,94.7,126.0,163.0,77.3,13.0,214.0,15.0,2.0,148.0,2261.0,71.0,34.0,4.0,15.0,9.0,0.0,0.0,0.0,0.0,27.0,2.0,10.0,55.0,1.97,45.0,1.0,3.0,2.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,42.0,28.0,16.0,18.0,8.0,28.0,12.0,16.0,23.0,70.0,3.0,2544.0,163.0,779.0,1385.0,392.0,27.0,2544.0,1639.0,46.0,51.0,3.0,1983.0,14.0,9.0,1.0,17.0,19.0,0.0,0.0,0.0,0.0,142.0,27.0,27.0,50.0
Nathan Aké,nl NED,DF,Manchester City,28,1995,29.0,24.0,2042.0,2.0,2.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,2.5,2.5,0.11,0.11,22.7,5.0,0.0,25.0,0.22,0.1,0.4,0.12,-0.5,-0.5,1716.0,1864.0,92.1,26189.0,8717.0,882.0,921.0,95.8,750.0,796.0,94.2,43.0,85.0,50.6,10.0,148.0,5.0,1.0,116.0,1744.0,118.0,32.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,81.0,2.0,14.0,36.0,1.59,28.0,0.0,4.0,1.0,6.0,0.26,3.0,0.0,2.0,0.0,0.0,26.0,16.0,15.0,8.0,3.0,17.0,2.0,15.0,14.0,54.0,0.0,2026.0,105.0,634.0,1116.0,281.0,38.0,2026.0,1280.0,24.0,43.0,1.0,1507.0,8.0,2.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,119.0,46.0,28.0,62.2
Thiago Alcántara,es ESP,MF,Liverpool,32,1991,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,130.0,30.0,3.0,3.0,100.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,5.0,1.0,0.0,10.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold,eng ENG,DF,Liverpool,24,1998,28.0,25.0,2155.0,3.0,4.0,0.0,0.0,6.0,0.0,0.13,0.17,0.29,0.13,0.29,2.6,2.3,0.11,0.1,23.9,8.0,5.0,17.0,0.33,0.06,0.38,0.05,0.4,0.7,1553.0,2062.0,75.3,30386.0,12434.0,676.0,734.0,92.1,607.0,762.0,79.7,244.0,495.0,49.3,64.0,202.0,57.0,18.0,205.0,1705.0,346.0,77.0,22.0,32.0,168.0,71.0,10.0,52.0,0.0,198.0,11.0,23.0,126.0,5.27,80.0,33.0,6.0,0.0,7.0,0.29,4.0,3.0,0.0,0.0,0.0,39.0,26.0,26.0,11.0,2.0,22.0,2.0,20.0,31.0,48.0,5.0,2296.0,75.0,523.0,1217.0,582.0,34.0,2296.0,1250.0,45.0,48.0,7.0,1492.0,27.0,6.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,176.0,8.0,6.0,57.1
Alisson,br BRA,GK,Liverpool,30,1992,28.0,28.0,2520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,1142.0,86.3,21428.0,13147.0,238.0,239.0,99.6,597.0,607.0,98.4,147.0,284.0,51.8,1.0,8.0,0.0,0.0,5.0,983.0,154.0,38.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,0.39,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1196.0,754.0,1145.0,52.0,0.0,0.0,1196.0,850.0,0.0,0.0,0.0,764.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,36.0,6.0,2.0,75.0
Miguel Almirón,py PAR,FW,Newcastle Utd,29,1994,33.0,23.0,1937.0,3.0,1.0,0.0,0.0,2.0,0.0,0.14,0.05,0.19,0.14,0.19,4.5,4.5,0.21,0.21,21.5,12.0,0.0,29.3,0.56,0.07,0.25,0.11,-1.5,-1.5,668.0,801.0,83.4,9023.0,1846.0,411.0,456.0,90.1,208.0,250.0,83.2,21.0,38.0,55.3,24.0,38.0,21.0,3.0,78.0,788.0,10.0,2.0,5.0,0.0,24.0,1.0,0.0,0.0,0.0,7.0,3.0,16.0,52.0,2.41,40.0,1.0,7.0,1.0,4.0,0.19,2.0,1.0,1.0,0.0,0.0,36.0,24.0,13.0,15.0,8.0,29.0,2.0,27.0,10.0,13.0,0.0,1029.0,25.0,137.0,430.0,475.0,86.0,1029.0,652.0,78.0,43.0,22.0,741.0,30.0,27.0,0.0,16.0,22.0,10.0,0.0,0.0,0.0,97.0,6.0,7.0,46.2
Edson Álvarez,mx MEX,MF,West Ham,25,1997,31.0,28.0,2377.0,1.0,1.0,0.0,0.0,11.0,0.0,0.04,0.04,0.08,0.04,0.08,1.3,1.3,0.05,0.05,26.4,3.0,0.0,17.6,0.11,0.06,0.33,0.08,-0.3,-0.3,1033.0,1207.0,85.6,17083.0,5225.0,518.0,573.0,90.4,401.0,445.0,90.1,87.0,132.0,65.9,12.0,87.0,6.0,1.0,91.0,1184.0,18.0,15.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,32.0,1.21,24.0,0.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,80.0,39.0,47.0,26.0,7.0,59.0,20.0,39.0,42.0,81.0,0.0,1599.0,150.0,565.0,854.0,201.0,16.0,1599.0,890.0,20.0,27.0,1.0,948.0,38.0,30.0,0.0,33.0,15.0,1.0,0.0,1.0,0.0,164.0,30.0,34.0,46.9
Julián Álvarez,ar ARG,"MF,FW",Manchester City,23,2000,36.0,31.0,2647.0,11.0,8.0,2.0,2.0,2.0,0.0,0.37,0.27,0.65,0.31,0.58,13.0,11.5,0.44,0.39,29.4,37.0,13.0,38.5,1.26,0.09,0.24,0.12,-2.0,-2.5,1011.0,1258.0,80.4,13977.0,2992.0,615.0,679.0,90.6,272.0,328.0,82.9,58.0,145.0,40.0,67.0,43.0,41.0,4.0,103.0,1069.0,185.0,25.0,9.0,1.0,137.0,129.0,44.0,36.0,2.0,7.0,4.0,27.0,118.0,4.01,74.0,28.0,10.0,2.0,15.0,0.51,12.0,1.0,0.0,2.0,0.0,24.0,13.0,5.0,8.0,11.0,30.0,0.0,30.0,2.0,14.0,1.0,1554.0,20.0,107.0,473.0,988.0,149.0,1552.0,914.0,64.0,59.0,28.0,1103.0,56.0,36.0,0.0,23.0,13.0,2.0,2.0,0.0,0.0,98.0,4.0,24.0,14.3
Zeki Amdouni,ch SUI,FW,Burnley,22,2000,34.0,27.0,1953.0,5.0,1.0,1.0,1.0,2.0,0.0,0.23,0.05,0.28,0.18,0.23,5.8,5.0,0.27,0.23,21.7,21.0,0.0,43.8,0.97,0.08,0.19,0.1,-0.8,-1.0,396.0,500.0,79.2,6229.0,1153.0,216.0,265.0,81.5,141.0,161.0,87.6,24.0,35.0,68.6,16.0,28.0,9.0,0.0,49.0,445.0,51.0,2.0,7.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,50.0,2.3,30.0,0.0,7.0,5.0,4.0,0.18,1.0,0.0,0.0,1.0,0.0,27.0,18.0,1.0,15.0,11.0,23.0,10.0,13.0,9.0,10.0,0.0,789.0,24.0,94.0,379.0,337.0,68.0,788.0,468.0,63.0,30.0,20.0,513.0,67.0,32.0,0.0,22.0,39.0,2.0,1.0,0.0,0.0,79.0,15.0,56.0,21.1
Sofyan Amrabat,ma MAR,"MF,DF",Manchester Utd,26,1996,21.0,10.0,938.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.1,-0.1,578.0,664.0,87.0,10308.0,2747.0,244.0,274.0,89.1,264.0,296.0,89.2,56.0,67.0,83.6,6.0,62.0,6.0,1.0,66.0,642.0,21.0,10.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,19.0,1.82,19.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,27.0,16.0,17.0,8.0,2.0,20.0,7.0,13.0,8.0,19.0,2.0,770.0,48.0,218.0,439.0,120.0,1.0,770.0,489.0,6.0,8.0,0.0,545.0,9.0,11.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,60.0,5.0,6.0,45.5
Joachim Andersen,dk DEN,DF,Crystal Palace,27,1996,38.0,38.0,3415.0,2.0,3.0,0.0,0.0,7.0,0.0,0.05,0.08,0.13,0.05,0.13,1.7,1.7,0.04,0.04,37.9,8.0,1.0,38.1,0.21,0.1,0.25,0.08,0.3,0.3,1731.0,2209.0,78.4,37874.0,14700.0,488.0,559.0,87.3,950.0,1041.0,91.3,281.0,547.0,51.4,20.0,171.0,17.0,8.0,147.0,2073.0,121.0,110.0,7.0,31.0,31.0,0.0,0.0,0.0,0.0,8.0,15.0,22.0,47.0,1.24,41.0,1.0,3.0,0.0,5.0,0.13,5.0,0.0,0.0,0.0,0.0,56.0,35.0,33.0,21.0,2.0,33.0,18.0,15.0,41.0,207.0,1.0,2609.0,337.0,1320.0,1160.0,140.0,44.0,2609.0,1367.0,21.0,11.0,0.0,1604.0,11.0,6.0,0.0,43.0,23.0,1.0,0.0,0.0,0.0,193.0,89.0,46.0,65.9
Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,20,2002,21.0,10.0,1027.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,1.5,1.5,0.13,0.13,11.4,4.0,0.0,21.1,0.35,0.0,0.0,0.08,-1.5,-1.5,370.0,460.0,80.4,5041.0,1322.0,241.0,274.0,88.0,108.0,130.0,83.1,8.0,27.0,29.6,15.0,36.0,12.0,0.0,57.0,431.0,29.0,3.0,4.0,1.0,19.0,1.0,0.0,0.0,0.0,25.0,0.0,9.0,34.0,2.98,28.0,0.0,2.0,0.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,24.0,18.0,12.0,9.0,3.0,23.0,4.0,19.0,8.0,23.0,0.0,640.0,23.0,109.0,278.0,267.0,46.0,640.0,364.0,37.0,23.0,4.0,416.0,28.0,22.0,0.0,21.0,19.0,1.0,0.0,0.0,0.0,60.0,19.0,12.0,61.3
Jaidon Anthony,eng ENG,FW,Bournemouth,23,1999,3.0,2.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,0.04,1.7,1.0,0.0,50.0,0.59,0.0,0.0,0.03,-0.1,-0.1,30.0,45.0,66.7,453.0,139.0,17.0,20.0,85.0,10.0,14.0,71.4,1.0,6.0,16.7,0.0,3.0,1.0,0.0,8.0,42.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,69.0,2.0,15.0,27.0,27.0,4.0,69.0,36.0,2.0,2.0,0.0,40.0,5.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0
