team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Modena,32.0,50.0,38.0,418.0,3420.0,41.0,23.0,6.0,8.0,111.0,2.0,1.08,0.61,1.68,0.92,1.53,45.0,38.9,1.18,1.02,38.0,38.0,3420.0,47.0,1.24,131.0,83.0,67.9,10.0,17.0,11.0,11.0,28.9,7.0,5.0,2.0,0.0,38.0,1.0,6.0,1.0,43.3,0.28,-2.7,-0.07,192.0,513.0,37.4,1087.0,112.0,37.8,32.0,255.0,40.0,34.2,566.0,32.0,5.7,30.0,0.79,13.2,142.0,12.0,28.9,3.74,0.07,0.25,0.08,-4.0,-3.9,13507.0,17487.0,77.2,246304.0,91822.0,5739.0,6643.0,86.4,5984.0,7169.0,83.5,1503.0,2842.0,52.9,371.0,1119.0,312.0,87.0,1387.0,15552.0,1887.0,550.0,39.0,81.0,692.0,201.0,90.0,72.0,0.0,799.0,48.0,360.0,859.0,22.61,633.0,75.0,60.0,36.0,67.0,1.76,37.0,5.0,13.0,4.0,2.0,584.0,333.0,261.0,255.0,68.0,441.0,127.0,314.0,361.0,741.0,10.0,21608.0,2136.0,7184.0,9424.0,5235.0,750.0,21600.0,11024.0,547.0,412.0,139.0,13380.0,591.0,355.0,0.0,546.0,508.0,48.0,5.0,7.0,1.0,1809.0,559.0,558.0,50.0
Palermo,28.0,50.3,38.0,418.0,3420.0,62.0,48.0,6.0,7.0,84.0,4.0,1.63,1.26,2.89,1.47,2.74,51.7,46.2,1.36,1.22,38.0,38.0,3420.0,53.0,1.39,159.0,106.0,67.9,15.0,11.0,12.0,10.0,26.3,3.0,2.0,1.0,0.0,38.0,1.0,7.0,1.0,46.7,0.28,-5.3,-0.14,187.0,445.0,42.0,1070.0,121.0,32.6,31.3,331.0,29.0,27.7,614.0,27.0,4.4,45.0,1.18,15.0,167.0,22.0,36.0,4.39,0.12,0.34,0.1,10.3,9.8,13607.0,17289.0,78.7,253074.0,95258.0,5435.0,6267.0,86.7,6449.0,7503.0,86.0,1494.0,2749.0,54.3,345.0,1183.0,354.0,126.0,1511.0,15430.0,1803.0,511.0,41.0,57.0,826.0,183.0,77.0,62.0,1.0,687.0,56.0,320.0,843.0,22.18,622.0,75.0,51.0,53.0,116.0,3.05,82.0,9.0,7.0,11.0,2.0,531.0,343.0,253.0,213.0,65.0,339.0,140.0,199.0,286.0,829.0,9.0,21157.0,2414.0,7121.0,9068.0,5176.0,853.0,21150.0,12029.0,679.0,445.0,128.0,13473.0,524.0,278.0,2.0,529.0,462.0,56.0,5.0,3.0,1.0,1653.0,551.0,551.0,50.0
Parma,26.0,50.4,38.0,418.0,3420.0,63.0,43.0,9.0,11.0,83.0,6.0,1.66,1.13,2.79,1.42,2.55,51.9,43.6,1.37,1.15,38.0,38.0,3420.0,35.0,0.92,117.0,82.0,70.9,21.0,13.0,4.0,13.0,34.2,2.0,1.0,0.0,1.0,38.0,1.0,8.0,0.0,37.2,0.31,2.2,0.06,235.0,706.0,33.3,1236.0,198.0,46.1,32.7,263.0,51.7,41.9,596.0,57.0,9.6,55.0,1.45,16.7,176.0,28.0,32.5,4.63,0.1,0.31,0.08,11.1,10.4,15182.0,18876.0,80.4,276154.0,97619.0,6382.0,7282.0,87.6,6955.0,7954.0,87.4,1532.0,2817.0,54.4,406.0,1271.0,395.0,70.0,1624.0,17062.0,1774.0,531.0,36.0,124.0,555.0,209.0,67.0,28.0,3.0,699.0,40.0,298.0,961.0,25.29,716.0,67.0,42.0,57.0,110.0,2.89,87.0,5.0,5.0,9.0,0.0,501.0,289.0,195.0,203.0,103.0,388.0,127.0,261.0,357.0,667.0,11.0,22807.0,1968.0,6361.0,10422.0,6225.0,990.0,22796.0,12896.0,634.0,498.0,217.0,15050.0,556.0,348.0,4.0,469.0,449.0,40.0,8.0,2.0,0.0,1781.0,578.0,500.0,53.6
Pisa,31.0,56.1,38.0,418.0,3420.0,51.0,37.0,5.0,5.0,113.0,7.0,1.34,0.97,2.32,1.21,2.18,43.7,39.8,1.15,1.05,38.0,38.0,3420.0,54.0,1.42,146.0,93.0,67.1,11.0,13.0,14.0,9.0,23.7,6.0,6.0,0.0,0.0,38.0,2.0,6.0,1.0,51.8,0.32,-1.2,-0.03,140.0,362.0,38.7,1030.0,121.0,28.1,27.1,240.0,30.4,27.1,527.0,46.0,8.7,32.0,0.84,13.2,150.0,17.0,31.3,3.95,0.1,0.31,0.08,7.3,6.2,16193.0,19999.0,81.0,280132.0,100990.0,7502.0,8435.0,88.9,6980.0,8021.0,87.0,1381.0,2552.0,54.1,354.0,1130.0,280.0,73.0,1412.0,18129.0,1819.0,565.0,37.0,105.0,685.0,178.0,59.0,65.0,1.0,745.0,51.0,372.0,862.0,22.68,601.0,95.0,51.0,53.0,91.0,2.39,58.0,12.0,8.0,7.0,0.0,593.0,373.0,272.0,241.0,80.0,411.0,116.0,295.0,338.0,772.0,9.0,24202.0,2322.0,7737.0,11277.0,5402.0,779.0,24197.0,13449.0,626.0,430.0,158.0,16017.0,615.0,282.0,4.0,519.0,496.0,51.0,4.0,6.0,1.0,1752.0,566.0,492.0,53.5
Reggiana,31.0,51.3,38.0,418.0,3420.0,36.0,23.0,4.0,4.0,98.0,5.0,0.95,0.61,1.55,0.84,1.45,35.6,32.5,0.94,0.85,38.0,38.0,3420.0,45.0,1.18,168.0,121.0,75.6,10.0,17.0,11.0,11.0,28.9,6.0,4.0,2.0,0.0,38.0,1.0,4.0,0.0,43.8,0.23,-1.2,-0.03,156.0,448.0,34.8,693.0,183.0,38.0,33.4,328.0,56.4,41.0,653.0,40.0,6.1,11.0,0.29,7.5,112.0,31.0,25.2,2.95,0.07,0.29,0.07,0.4,-0.5,14643.0,18500.0,79.2,256222.0,94732.0,6625.0,7580.0,87.4,6239.0,7330.0,85.1,1384.0,2597.0,53.3,312.0,998.0,257.0,100.0,1322.0,16587.0,1864.0,577.0,32.0,81.0,647.0,146.0,39.0,69.0,2.0,732.0,49.0,353.0,779.0,20.5,551.0,72.0,56.0,56.0,62.0,1.63,39.0,6.0,7.0,7.0,1.0,552.0,331.0,286.0,212.0,54.0,401.0,126.0,275.0,351.0,842.0,9.0,22792.0,2556.0,8233.0,10241.0,4550.0,656.0,22788.0,12493.0,575.0,401.0,103.0,14533.0,634.0,287.0,1.0,553.0,542.0,49.0,4.0,6.0,0.0,1771.0,553.0,589.0,48.4
Sampdoria,36.0,50.2,38.0,418.0,3420.0,53.0,37.0,7.0,8.0,110.0,4.0,1.39,0.97,2.37,1.21,2.18,47.3,41.3,1.25,1.09,38.0,38.0,3420.0,50.0,1.32,153.0,102.0,71.2,16.0,9.0,13.0,8.0,21.1,7.0,6.0,1.0,0.0,38.0,1.0,3.0,0.0,48.5,0.28,-1.5,-0.04,130.0,431.0,30.2,1062.0,153.0,31.4,37.2,306.0,32.0,30.1,607.0,42.0,6.9,27.0,0.71,12.0,147.0,19.0,31.8,3.87,0.1,0.31,0.09,5.7,4.7,13744.0,17674.0,77.8,254974.0,92591.0,5564.0,6470.0,86.0,6288.0,7377.0,85.2,1593.0,2954.0,53.9,334.0,987.0,264.0,62.0,1318.0,15755.0,1846.0,616.0,47.0,124.0,615.0,152.0,44.0,75.0,0.0,685.0,73.0,303.0,805.0,21.18,571.0,71.0,49.0,59.0,90.0,2.37,57.0,5.0,11.0,9.0,2.0,565.0,362.0,289.0,198.0,78.0,435.0,106.0,329.0,329.0,735.0,4.0,21676.0,2434.0,7583.0,9886.0,4417.0,675.0,21668.0,11239.0,460.0,352.0,108.0,13592.0,552.0,285.0,3.0,581.0,563.0,73.0,7.0,7.0,0.0,1787.0,532.0,585.0,47.6
Spezia,35.0,50.5,38.0,418.0,3420.0,35.0,17.0,5.0,7.0,113.0,5.0,0.92,0.45,1.37,0.79,1.24,43.2,37.7,1.14,0.99,38.0,38.0,3420.0,49.0,1.29,163.0,115.0,73.0,9.0,17.0,12.0,10.0,26.3,6.0,5.0,1.0,0.0,38.0,2.0,11.0,2.0,46.9,0.26,-0.1,0.0,173.0,462.0,37.4,782.0,141.0,39.9,37.3,298.0,50.3,41.3,535.0,26.0,4.9,32.0,0.84,14.1,157.0,24.0,29.6,4.13,0.06,0.19,0.07,-8.2,-7.7,13371.0,17492.0,76.4,235361.0,94242.0,6175.0,7104.0,86.9,5508.0,6642.0,82.9,1347.0,2823.0,47.7,387.0,1122.0,326.0,127.0,1481.0,15442.0,2006.0,647.0,12.0,95.0,885.0,207.0,66.0,106.0,1.0,768.0,44.0,323.0,941.0,24.76,661.0,92.0,72.0,59.0,54.0,1.42,33.0,4.0,7.0,5.0,2.0,622.0,364.0,321.0,227.0,74.0,423.0,110.0,313.0,345.0,717.0,8.0,21715.0,2047.0,6710.0,9591.0,5627.0,811.0,21708.0,11284.0,589.0,436.0,124.0,13254.0,622.0,299.0,3.0,580.0,603.0,44.0,4.0,6.0,2.0,1831.0,575.0,618.0,48.2
Südtirol,31.0,48.0,38.0,418.0,3420.0,45.0,24.0,12.0,12.0,97.0,3.0,1.18,0.63,1.82,0.87,1.5,38.0,28.6,1.0,0.75,38.0,38.0,3420.0,48.0,1.26,137.0,89.0,68.6,12.0,11.0,15.0,10.0,26.3,6.0,5.0,1.0,0.0,38.0,0.0,13.0,1.0,43.5,0.28,-3.5,-0.09,303.0,725.0,41.8,978.0,142.0,52.8,29.5,333.0,62.8,44.4,630.0,50.0,7.9,25.0,0.66,12.8,95.0,11.0,27.5,2.5,0.1,0.35,0.08,7.0,4.4,13328.0,17367.0,76.7,249182.0,97184.0,5607.0,6498.0,86.3,5698.0,6827.0,83.5,1699.0,3139.0,54.1,258.0,1021.0,247.0,90.0,1246.0,15468.0,1854.0,558.0,17.0,130.0,663.0,137.0,48.0,65.0,0.0,741.0,45.0,340.0,622.0,16.37,443.0,68.0,35.0,45.0,77.0,2.03,47.0,7.0,7.0,12.0,0.0,587.0,351.0,294.0,218.0,75.0,393.0,144.0,249.0,351.0,829.0,7.0,21431.0,2347.0,7262.0,9799.0,4586.0,619.0,21419.0,10728.0,476.0,381.0,91.0,13212.0,603.0,265.0,1.0,581.0,512.0,45.0,11.0,6.0,1.0,1679.0,645.0,638.0,50.3
Ternana,36.0,43.8,38.0,418.0,3420.0,43.0,33.0,1.0,4.0,99.0,5.0,1.13,0.87,2.0,1.11,1.97,45.2,42.3,1.19,1.11,38.0,38.0,3420.0,50.0,1.32,187.0,139.0,77.5,11.0,10.0,17.0,9.0,23.7,8.0,8.0,0.0,0.0,38.0,1.0,6.0,2.0,55.0,0.26,7.0,0.18,225.0,686.0,32.8,766.0,138.0,57.2,41.2,340.0,72.9,49.6,639.0,38.0,5.9,12.0,0.32,9.7,142.0,6.0,29.8,3.74,0.09,0.3,0.09,-2.2,-0.3,10844.0,15183.0,71.4,202670.0,82121.0,4618.0,5573.0,82.9,4612.0,5798.0,79.5,1373.0,2947.0,46.6,348.0,937.0,274.0,104.0,1228.0,13231.0,1874.0,514.0,28.0,109.0,800.0,188.0,66.0,82.0,0.0,745.0,78.0,348.0,817.0,21.5,585.0,82.0,67.0,30.0,72.0,1.89,54.0,7.0,8.0,1.0,1.0,608.0,386.0,311.0,226.0,71.0,458.0,174.0,284.0,381.0,852.0,8.0,19431.0,2255.0,6573.0,8639.0,4459.0,734.0,19427.0,10049.0,590.0,396.0,121.0,10714.0,543.0,301.0,2.0,535.0,462.0,78.0,3.0,8.0,2.0,1826.0,616.0,713.0,46.4
Venezia,25.0,52.8,38.0,418.0,3420.0,69.0,45.0,5.0,6.0,68.0,5.0,1.82,1.18,3.0,1.68,2.87,58.0,53.3,1.53,1.4,38.0,38.0,3420.0,46.0,1.21,134.0,88.0,70.1,21.0,7.0,10.0,12.0,31.6,7.0,6.0,1.0,0.0,38.0,0.0,6.0,1.0,41.7,0.27,-3.3,-0.09,146.0,406.0,36.0,1002.0,184.0,31.2,33.4,273.0,34.1,31.6,548.0,17.0,3.1,24.0,0.63,13.8,158.0,14.0,30.6,4.16,0.12,0.41,0.11,11.0,10.7,15126.0,19038.0,79.5,286014.0,100803.0,5840.0,6772.0,86.2,7356.0,8426.0,87.3,1700.0,3035.0,56.0,395.0,1194.0,319.0,95.0,1488.0,17186.0,1800.0,496.0,39.0,122.0,780.0,193.0,74.0,92.0,1.0,755.0,52.0,354.0,918.0,24.16,647.0,99.0,81.0,39.0,112.0,2.95,71.0,10.0,18.0,6.0,1.0,483.0,305.0,249.0,166.0,68.0,425.0,147.0,278.0,287.0,750.0,12.0,23067.0,2431.0,7734.0,10330.0,5208.0,854.0,23061.0,12846.0,673.0,467.0,138.0,15010.0,581.0,262.0,3.0,476.0,435.0,52.0,4.0,7.0,1.0,1826.0,551.0,571.0,49.1
