player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ignacio Pussetto,ar ARG,FW,Huracán,28-247,1995,5.0,5.0,448.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.2,1.21,0.6,0.8,3.3,1.8,0.67,0.36,5.0,7.0,1.0,41.2,1.41,0.18,0.43,0.1,1.7,1.2,71.0,112.0,63.4,1036.0,261.0,42.0,55.0,76.4,21.0,33.0,63.6,5.0,9.0,55.6,6.0,7.0,5.0,2.0,8.0,103.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,3.01,9.0,0.0,0.0,5.0,2.0,0.4,1.0,0.0,0.0,1.0,0.0,7.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,0.0,180.0,9.0,14.0,90.0,78.0,21.0,178.0,89.0,3.0,4.0,0.0,132.0,13.0,10.0,0.0,6.0,10.0,3.0,1.0,0.0,0.0,6.0,17.0,27.0,38.6
Nicolás Quagliata,uy URU,"DF,MF",Cen. Córdoba–SdE,25-080,1999,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,22.0,29.0,75.9,364.0,71.0,9.0,11.0,81.8,11.0,14.0,78.6,1.0,1.0,100.0,0.0,2.0,1.0,0.0,4.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,5.0,16.0,13.0,2.0,34.0,26.0,4.0,3.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Facundo Quignon,ar ARG,MF,Belgrano,31-114,1993,7.0,3.0,341.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,0.6,0.6,0.16,0.16,3.8,2.0,0.0,100.0,0.53,0.0,0.0,0.3,-0.6,-0.6,198.0,219.0,90.4,3265.0,835.0,101.0,109.0,92.7,78.0,82.0,95.1,15.0,19.0,78.9,2.0,22.0,2.0,0.0,20.0,212.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.32,5.0,0.0,0.0,0.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,9.0,2.0,4.0,2.0,2.0,5.0,9.0,0.0,255.0,9.0,52.0,162.0,42.0,4.0,255.0,122.0,4.0,4.0,1.0,160.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,3.0,50.0
Jhonny Quiñónez,ec ECU,MF,Independiente,26-074,1998,2.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,188.0,83.0,4.0,4.0,100.0,6.0,8.0,75.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,8.0,11.0,1.0,0.0,20.0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Carlos Quintana,ar ARG,DF,Rosario Central,36-195,1988,5.0,5.0,449.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,117.0,175.0,66.9,2457.0,997.0,33.0,42.0,78.6,66.0,88.0,75.0,17.0,40.0,42.5,1.0,5.0,0.0,0.0,3.0,169.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,3.0,0.0,4.0,1.0,3.0,8.0,18.0,0.0,224.0,30.0,135.0,85.0,6.0,5.0,224.0,89.0,0.0,0.0,0.0,116.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,13.0,16.0,13.0,55.2
Juan Quintana,uy URU,"DF,MF",Banfield,24-233,2000,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,45.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Juan Quintero,co COL,"MF,FW",Racing Club,31-219,1993,4.0,1.0,101.0,1.0,0.0,1.0,1.0,0.0,0.0,0.89,0.0,0.89,0.0,0.0,0.9,0.1,0.76,0.06,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,-0.1,61.0,81.0,75.3,1247.0,405.0,27.0,31.0,87.1,19.0,23.0,82.6,13.0,23.0,56.5,1.0,13.0,4.0,0.0,20.0,76.0,5.0,2.0,1.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,6.24,5.0,0.0,1.0,0.0,2.0,1.78,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,6.0,58.0,26.0,2.0,89.0,59.0,1.0,2.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Agustin Quiroga,ar ARG,DF,Platense,22-140,2002,3.0,3.0,249.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,0.0,0.36,0.1,0.1,0.03,0.03,2.8,1.0,0.0,33.3,0.36,0.0,0.0,0.03,-0.1,-0.1,56.0,90.0,62.2,1179.0,457.0,23.0,28.0,82.1,25.0,36.0,69.4,8.0,24.0,33.3,2.0,7.0,4.0,4.0,8.0,71.0,19.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,4.0,1.45,4.0,0.0,0.0,0.0,2.0,0.72,2.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,1.0,7.0,3.0,4.0,2.0,10.0,0.0,130.0,11.0,38.0,57.0,37.0,4.0,130.0,52.0,6.0,5.0,0.0,58.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,66.7
Sergio Quiroga,ar ARG,MF,Sarmiento,30-078,1994,3.0,2.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.02,0.02,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,25.0,44.0,56.8,420.0,196.0,15.0,20.0,75.0,7.0,15.0,46.7,3.0,6.0,50.0,2.0,5.0,1.0,1.0,4.0,37.0,6.0,4.0,1.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.95,2.0,1.0,0.0,1.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,2.0,4.0,3.0,1.0,4.0,6.0,0.0,80.0,6.0,18.0,38.0,25.0,1.0,80.0,34.0,1.0,1.0,0.0,34.0,5.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0
Aaron Quirós,ar ARG,DF,Banfield,22-298,2001,5.0,5.0,448.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,5.0,1.0,0.0,50.0,0.2,0.0,0.0,0.04,-0.1,-0.1,128.0,182.0,70.3,2790.0,1275.0,40.0,43.0,93.0,71.0,87.0,81.6,17.0,49.0,34.7,0.0,6.0,1.0,0.0,10.0,151.0,31.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,2.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,1.0,3.0,18.0,1.0,221.0,33.0,133.0,65.0,23.0,2.0,221.0,100.0,2.0,1.0,0.0,115.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,12.0,10.0,6.0,62.5
