player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Maxence Caqueret,fr FRA,MF,Lyon,23,2000,34.0,34.0,3022.0,1.0,3.0,0.0,0.0,1.0,0.0,0.03,0.09,0.12,0.03,0.12,2.1,2.1,0.06,0.06,33.6,9.0,0.0,37.5,0.27,0.04,0.11,0.09,-1.1,-1.1,1661.0,2009.0,82.7,27376.0,10233.0,790.0,894.0,88.4,670.0,774.0,86.6,134.0,211.0,63.5,57.0,205.0,62.0,7.0,286.0,1877.0,124.0,51.0,9.0,11.0,86.0,44.0,10.0,25.0,0.0,9.0,8.0,46.0,113.0,3.37,85.0,16.0,3.0,2.0,7.0,0.21,5.0,0.0,1.0,0.0,0.0,91.0,64.0,39.0,37.0,15.0,40.0,9.0,31.0,48.0,26.0,2.0,2357.0,67.0,484.0,1283.0,622.0,48.0,2357.0,1806.0,70.0,63.0,12.0,1642.0,55.0,45.0,0.0,34.0,30.0,1.0,0.0,1.0,0.0,236.0,9.0,12.0,42.9
Igor Carioca,br BRA,"DF,MF",Lorient,26,1996,5.0,2.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,115.0,162.0,71.0,1807.0,594.0,63.0,77.0,81.8,38.0,52.0,73.1,10.0,18.0,55.6,2.0,5.0,3.0,2.0,8.0,134.0,28.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,24.0,0.0,15.0,7.0,2.4,6.0,1.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,199.0,6.0,61.0,95.0,45.0,4.0,199.0,116.0,6.0,3.0,2.0,110.0,4.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,18.0,4.0,5.0,44.4
Antonin Cartillier,fr FRA,DF,Monaco,19,2004,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,10.0,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Josué Casimir,fr FRA,"FW,DF",Le Havre,21,2001,30.0,25.0,2016.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.22,0.22,0.0,0.22,1.9,1.9,0.09,0.09,22.4,4.0,0.0,18.2,0.18,0.0,0.0,0.09,-1.9,-1.9,572.0,781.0,73.2,8814.0,2672.0,287.0,363.0,79.1,224.0,290.0,77.2,33.0,75.0,44.0,31.0,34.0,19.0,5.0,62.0,675.0,103.0,5.0,1.0,1.0,52.0,2.0,0.0,0.0,0.0,88.0,3.0,26.0,52.0,2.32,42.0,0.0,2.0,4.0,7.0,0.31,5.0,0.0,0.0,1.0,0.0,31.0,18.0,14.0,14.0,3.0,23.0,2.0,21.0,13.0,25.0,0.0,1022.0,30.0,219.0,437.0,391.0,49.0,1022.0,675.0,59.0,35.0,22.0,618.0,43.0,25.0,0.0,25.0,28.0,7.0,1.0,0.0,0.0,107.0,21.0,25.0,45.7
Cristian Cásseres Jr.,ve VEN,MF,Toulouse,23,2000,32.0,23.0,1946.0,1.0,3.0,0.0,0.0,1.0,0.0,0.05,0.14,0.18,0.05,0.18,1.1,1.1,0.05,0.05,21.6,3.0,0.0,20.0,0.14,0.07,0.33,0.08,-0.1,-0.1,837.0,1030.0,81.3,14686.0,3969.0,366.0,424.0,86.3,376.0,432.0,87.0,79.0,128.0,61.7,15.0,65.0,5.0,2.0,87.0,961.0,67.0,39.0,3.0,6.0,22.0,10.0,4.0,3.0,0.0,10.0,2.0,24.0,37.0,1.71,26.0,5.0,2.0,0.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,70.0,34.0,31.0,33.0,6.0,34.0,4.0,30.0,27.0,33.0,1.0,1274.0,60.0,296.0,776.0,220.0,26.0,1274.0,863.0,14.0,26.0,1.0,794.0,22.0,13.0,0.0,42.0,35.0,0.0,0.0,1.0,0.0,136.0,15.0,26.0,36.6
Jean-Charles Castelletto,cm CMR,DF,Nantes,28,1995,28.0,28.0,2464.0,2.0,0.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,0.6,0.6,0.02,0.02,27.4,6.0,0.0,60.0,0.22,0.2,0.33,0.06,1.4,1.4,1147.0,1340.0,85.6,20580.0,7724.0,429.0,470.0,91.3,590.0,661.0,89.3,93.0,161.0,57.8,10.0,85.0,10.0,3.0,100.0,1267.0,71.0,24.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,47.0,2.0,10.0,25.0,0.91,23.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,34.0,26.0,22.0,10.0,2.0,19.0,10.0,9.0,32.0,81.0,0.0,1560.0,149.0,659.0,758.0,150.0,22.0,1560.0,1111.0,24.0,22.0,1.0,1004.0,15.0,7.0,0.0,33.0,18.0,2.0,0.0,2.0,0.0,138.0,51.0,32.0,61.4
Maximiliano Caufriez,be BEL,DF,Clermont Foot,26,1997,20.0,20.0,1659.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,0.02,0.02,18.4,1.0,0.0,16.7,0.05,0.0,0.0,0.06,-0.4,-0.4,780.0,892.0,87.4,13811.0,4348.0,328.0,360.0,91.1,347.0,384.0,90.4,82.0,109.0,75.2,9.0,48.0,5.0,2.0,61.0,799.0,91.0,31.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,5.0,14.0,0.76,13.0,1.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,38.0,28.0,31.0,5.0,2.0,18.0,12.0,6.0,18.0,69.0,2.0,1087.0,169.0,498.0,522.0,76.0,7.0,1087.0,724.0,24.0,27.0,0.0,670.0,11.0,11.0,1.0,39.0,18.0,0.0,0.0,1.0,0.0,72.0,19.0,17.0,52.8
Ivan Cavaleiro,pt POR,FW,Lille,29,1993,17.0,9.0,770.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.23,0.12,0.23,1.3,1.3,0.15,0.15,8.6,3.0,0.0,27.3,0.35,0.09,0.33,0.12,-0.3,-0.3,207.0,282.0,73.4,2965.0,777.0,131.0,154.0,85.1,57.0,80.0,71.3,11.0,26.0,42.3,12.0,7.0,10.0,2.0,23.0,267.0,15.0,4.0,0.0,1.0,29.0,11.0,6.0,0.0,0.0,0.0,0.0,6.0,18.0,2.1,12.0,3.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,4.0,3.0,9.0,2.0,7.0,5.0,6.0,0.0,366.0,6.0,41.0,161.0,166.0,31.0,366.0,282.0,18.0,14.0,5.0,268.0,25.0,11.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,31.0,15.0,22.0,40.5
Fabien Centonze,fr FRA,DF,Nantes,27,1996,3.0,1.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.0,72.5,640.0,242.0,15.0,20.0,75.0,16.0,21.0,76.2,5.0,8.0,62.5,0.0,1.0,3.0,3.0,1.0,45.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,63.0,2.0,14.0,31.0,20.0,1.0,63.0,43.0,5.0,4.0,0.0,39.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
Fares Chaïbi,dz ALG,"FW,MF",Toulouse,20,2002,2.0,0.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.55,1.55,0.0,1.55,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,70.0,472.0,135.0,12.0,14.0,85.7,10.0,14.0,71.4,3.0,8.0,37.5,2.0,3.0,2.0,0.0,5.0,38.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.66,2.0,1.0,0.0,0.0,1.0,1.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,1.0,4.0,23.0,23.0,0.0,50.0,40.0,2.0,1.0,0.0,39.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Muhammed Cham,at AUT,"MF,FW",Clermont Foot,22,2000,33.0,29.0,2554.0,8.0,4.0,4.0,5.0,4.0,0.0,0.28,0.14,0.42,0.14,0.28,9.4,5.5,0.33,0.19,28.4,26.0,10.0,37.7,0.92,0.06,0.15,0.08,-1.4,-1.5,1055.0,1327.0,79.5,17640.0,4627.0,491.0,544.0,90.3,409.0,498.0,82.1,107.0,192.0,55.7,49.0,99.0,34.0,1.0,161.0,1154.0,162.0,67.0,14.0,6.0,118.0,71.0,28.0,36.0,1.0,9.0,11.0,31.0,119.0,4.2,71.0,27.0,8.0,10.0,9.0,0.32,4.0,3.0,2.0,0.0,0.0,25.0,14.0,10.0,13.0,2.0,20.0,2.0,18.0,8.0,5.0,1.0,1609.0,20.0,208.0,846.0,576.0,69.0,1604.0,1216.0,71.0,77.0,13.0,1177.0,57.0,42.0,0.0,22.0,56.0,3.0,0.0,0.0,0.0,144.0,7.0,23.0,23.3
Brendan Chardonnet,fr FRA,DF,Brest,28,1994,33.0,33.0,2970.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,1.5,1.5,0.04,0.04,33.0,3.0,0.0,16.7,0.09,0.06,0.33,0.08,-0.5,-0.5,1511.0,1824.0,82.8,32477.0,10685.0,401.0,441.0,90.9,849.0,918.0,92.5,238.0,421.0,56.5,10.0,110.0,8.0,2.0,115.0,1763.0,58.0,55.0,1.0,25.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,28.0,0.85,24.0,1.0,2.0,1.0,4.0,0.12,2.0,0.0,1.0,1.0,0.0,57.0,34.0,33.0,22.0,2.0,58.0,34.0,24.0,53.0,139.0,3.0,2188.0,242.0,1105.0,1017.0,81.0,30.0,2188.0,1524.0,25.0,14.0,0.0,1388.0,15.0,4.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,174.0,86.0,54.0,61.4
Jhoanner Chávez,ec ECU,DF,Lens,21,2002,8.0,6.0,481.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,0.06,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.3,-0.3,173.0,222.0,77.9,2816.0,1043.0,91.0,109.0,83.5,60.0,72.0,83.3,15.0,26.0,57.7,4.0,13.0,6.0,2.0,15.0,173.0,49.0,2.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,47.0,0.0,8.0,9.0,1.68,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,11.0,0.0,266.0,11.0,87.0,111.0,71.0,9.0,266.0,161.0,4.0,6.0,3.0,149.0,13.0,5.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,20.0,7.0,6.0,53.8
Rayan Cherki,fr FRA,"MF,FW",Lyon,19,2003,33.0,19.0,1719.0,1.0,6.0,0.0,0.0,0.0,0.0,0.05,0.31,0.37,0.05,0.37,5.2,5.2,0.27,0.27,19.1,17.0,1.0,29.8,0.89,0.02,0.06,0.09,-4.2,-4.2,830.0,1069.0,77.6,14766.0,4022.0,364.0,451.0,80.7,336.0,400.0,84.0,98.0,152.0,64.5,42.0,85.0,43.0,6.0,138.0,945.0,121.0,24.0,15.0,24.0,71.0,66.0,22.0,15.0,0.0,15.0,3.0,31.0,106.0,5.55,52.0,23.0,7.0,2.0,14.0,0.73,9.0,2.0,2.0,0.0,0.0,28.0,15.0,4.0,16.0,8.0,13.0,3.0,10.0,7.0,1.0,0.0,1325.0,5.0,108.0,585.0,665.0,117.0,1325.0,1056.0,93.0,73.0,33.0,1014.0,51.0,43.0,0.0,10.0,31.0,2.0,0.0,0.0,0.0,98.0,1.0,8.0,11.1
Lucas Chevalier,fr FRA,GK,Lille,21,2001,33.0,33.0,2969.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,1186.0,77.1,21421.0,14432.0,260.0,262.0,99.2,431.0,434.0,99.3,215.0,478.0,45.0,2.0,9.0,2.0,0.0,2.0,956.0,226.0,103.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.15,5.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,1255.0,968.0,1249.0,6.0,0.0,0.0,1255.0,931.0,0.0,0.0,0.0,692.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,54.0,4.0,0.0,100.0
Pedro Chirivella,es ESP,MF,Nantes,26,1997,32.0,31.0,2594.0,1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.07,0.03,0.07,1.5,1.5,0.05,0.05,28.8,6.0,0.0,35.3,0.21,0.06,0.17,0.09,-0.5,-0.5,1494.0,1743.0,85.7,25864.0,7906.0,653.0,701.0,93.2,631.0,692.0,91.2,146.0,254.0,57.5,19.0,168.0,22.0,7.0,192.0,1628.0,105.0,67.0,7.0,10.0,29.0,13.0,8.0,2.0,0.0,4.0,10.0,13.0,69.0,2.39,61.0,3.0,3.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,50.0,28.0,20.0,29.0,1.0,22.0,5.0,17.0,31.0,28.0,0.0,1935.0,61.0,373.0,1260.0,310.0,26.0,1935.0,1529.0,10.0,23.0,4.0,1440.0,23.0,14.0,0.0,26.0,21.0,2.0,0.0,0.0,0.0,165.0,13.0,18.0,41.9
Joris Chotard,fr FRA,MF,Montpellier,21,2001,31.0,30.0,2587.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,0.02,0.02,28.7,7.0,0.0,33.3,0.24,0.0,0.0,0.03,-0.6,-0.6,961.0,1179.0,81.5,18558.0,6343.0,366.0,425.0,86.1,419.0,489.0,85.7,142.0,195.0,72.8,14.0,111.0,15.0,5.0,111.0,1113.0,62.0,55.0,6.0,19.0,33.0,3.0,0.0,3.0,0.0,3.0,4.0,27.0,46.0,1.6,38.0,2.0,2.0,2.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,81.0,52.0,45.0,25.0,11.0,47.0,21.0,26.0,44.0,60.0,0.0,1481.0,118.0,483.0,809.0,201.0,18.0,1481.0,952.0,12.0,18.0,2.0,793.0,22.0,13.0,0.0,30.0,18.0,0.0,0.0,1.0,0.0,207.0,25.0,23.0,52.1
Djaoui Cissé,fr FRA,MF,Rennes,19,2004,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,75.0,0.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Cissoko,nl NED,"FW,MF",Toulouse,20,2003,11.0,2.0,241.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37,0.37,0.75,0.37,0.75,0.8,0.8,0.29,0.29,2.7,4.0,0.0,50.0,1.49,0.13,0.25,0.1,0.2,0.2,89.0,116.0,76.7,1398.0,357.0,50.0,57.0,87.7,27.0,39.0,69.2,7.0,10.0,70.0,6.0,7.0,9.0,7.0,12.0,114.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,15.0,5.58,9.0,0.0,0.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,156.0,0.0,14.0,40.0,104.0,27.0,156.0,124.0,21.0,9.0,13.0,114.0,9.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0
Alexis Claude-Maurice,fr FRA,MF,Nice,25,1998,18.0,4.0,504.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.13,0.13,5.6,6.0,1.0,33.3,1.07,0.0,0.0,0.04,-0.8,-0.8,202.0,253.0,79.8,2857.0,570.0,120.0,132.0,90.9,56.0,75.0,74.7,12.0,22.0,54.5,7.0,15.0,6.0,3.0,21.0,235.0,18.0,6.0,0.0,0.0,26.0,10.0,4.0,6.0,0.0,2.0,0.0,9.0,14.0,2.5,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,6.0,3.0,4.0,1.0,3.0,5.0,7.0,0.0,330.0,7.0,46.0,157.0,135.0,14.0,330.0,237.0,15.0,20.0,1.0,222.0,11.0,11.0,0.0,16.0,8.0,1.0,0.0,0.0,0.0,27.0,3.0,3.0,50.0
Jonathan Clauss,fr FRA,DF,Marseille,30,1992,27.0,25.0,2068.0,3.0,4.0,0.0,0.0,2.0,1.0,0.13,0.17,0.3,0.13,0.3,1.3,1.3,0.06,0.06,23.0,8.0,3.0,28.6,0.35,0.11,0.38,0.05,1.7,1.7,1153.0,1526.0,75.6,19885.0,6946.0,545.0,642.0,84.9,480.0,598.0,80.3,103.0,214.0,48.1,46.0,99.0,50.0,18.0,137.0,1227.0,290.0,36.0,1.0,4.0,159.0,53.0,0.0,48.0,0.0,201.0,9.0,39.0,76.0,3.31,53.0,16.0,3.0,2.0,5.0,0.22,4.0,1.0,0.0,0.0,0.0,47.0,20.0,22.0,19.0,6.0,17.0,3.0,14.0,36.0,46.0,0.0,1768.0,64.0,353.0,772.0,663.0,36.0,1768.0,1150.0,59.0,62.0,7.0,1060.0,37.0,7.0,0.0,11.0,16.0,3.0,0.0,0.0,0.0,125.0,12.0,19.0,38.7
Marcus Coco,fr FRA,"DF,FW",Nantes,27,1996,28.0,18.0,1481.0,1.0,0.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.05,0.05,16.5,2.0,0.0,22.2,0.12,0.11,0.5,0.09,0.2,0.2,473.0,641.0,73.8,7533.0,2758.0,224.0,265.0,84.5,199.0,249.0,79.9,27.0,86.0,31.4,12.0,40.0,18.0,8.0,55.0,561.0,78.0,3.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,75.0,2.0,15.0,30.0,1.82,26.0,0.0,1.0,2.0,2.0,0.12,1.0,0.0,1.0,0.0,0.0,43.0,26.0,29.0,10.0,4.0,19.0,1.0,18.0,21.0,38.0,0.0,831.0,49.0,208.0,401.0,231.0,14.0,831.0,539.0,28.0,31.0,1.0,483.0,26.0,11.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,77.0,23.0,21.0,52.3
Maxime Colin,fr FRA,DF,Metz,31,1991,22.0,22.0,1832.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.02,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.3,-0.3,660.0,925.0,71.4,11318.0,5363.0,307.0,381.0,80.6,285.0,372.0,76.6,52.0,122.0,42.6,4.0,60.0,7.0,5.0,67.0,684.0,235.0,19.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,216.0,6.0,30.0,24.0,1.18,16.0,4.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,39.0,23.0,25.0,7.0,7.0,22.0,7.0,15.0,20.0,71.0,0.0,1130.0,83.0,360.0,543.0,237.0,8.0,1130.0,559.0,23.0,13.0,3.0,494.0,18.0,12.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,83.0,23.0,14.0,62.2
Eray Cömert,ch SUI,DF,Nantes,25,1998,25.0,23.0,1995.0,2.0,0.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,0.7,0.7,0.03,0.03,22.2,3.0,1.0,33.3,0.14,0.22,0.67,0.08,1.3,1.3,941.0,1064.0,88.4,18882.0,6076.0,298.0,320.0,93.1,506.0,534.0,94.8,118.0,178.0,66.3,4.0,57.0,4.0,2.0,57.0,1007.0,57.0,37.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,16.0,0.72,11.0,0.0,2.0,1.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,42.0,28.0,28.0,13.0,1.0,35.0,18.0,17.0,36.0,77.0,1.0,1280.0,204.0,680.0,581.0,32.0,9.0,1280.0,910.0,7.0,6.0,0.0,825.0,5.0,1.0,0.0,26.0,26.0,1.0,0.0,2.0,0.0,99.0,14.0,27.0,34.1
Alois Confais,fr FRA,"MF,FW",Le Havre,26,1996,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,74.0,5.0,7.0,8.0,87.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,9.0,1.0,0.0,11.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Joaquín Correa,ar ARG,"FW,MF",Marseille,28,1994,12.0,6.0,430.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.13,0.13,4.8,2.0,1.0,50.0,0.42,0.0,0.0,0.16,-0.6,-0.6,131.0,167.0,78.4,2086.0,576.0,61.0,80.0,76.3,60.0,62.0,96.8,7.0,9.0,77.8,5.0,10.0,11.0,0.0,25.0,163.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,12.0,2.51,9.0,0.0,0.0,1.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,214.0,1.0,26.0,89.0,100.0,17.0,214.0,162.0,9.0,10.0,2.0,153.0,8.0,10.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,18.0,5.0,6.0,45.5
Oscar Cortés,co COL,"FW,MF",Lens,19,2003,4.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,2.05,2.05,4.09,2.05,4.09,0.5,0.5,0.93,0.93,0.5,1.0,0.0,100.0,2.05,1.0,1.0,0.46,0.5,0.5,18.0,26.0,69.2,217.0,36.0,13.0,19.0,68.4,3.0,4.0,75.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,1.0,14.0,20.0,5.0,35.0,30.0,1.0,0.0,0.0,30.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
David Pereira da Costa,pt POR,MF,Lens,22,2001,25.0,17.0,1494.0,4.0,2.0,0.0,0.0,3.0,0.0,0.24,0.12,0.36,0.24,0.36,3.0,3.0,0.18,0.18,16.6,14.0,2.0,46.7,0.84,0.13,0.29,0.1,1.0,1.0,570.0,726.0,78.5,9004.0,2375.0,277.0,318.0,87.1,216.0,266.0,81.2,41.0,74.0,55.4,26.0,51.0,26.0,7.0,73.0,664.0,56.0,15.0,3.0,0.0,77.0,38.0,14.0,22.0,0.0,3.0,6.0,19.0,55.0,3.32,30.0,12.0,4.0,4.0,6.0,0.36,4.0,0.0,1.0,1.0,0.0,18.0,10.0,5.0,12.0,1.0,21.0,4.0,17.0,16.0,8.0,1.0,883.0,17.0,123.0,393.0,383.0,43.0,883.0,699.0,53.0,44.0,10.0,655.0,28.0,22.0,0.0,12.0,23.0,0.0,1.0,0.0,0.0,75.0,6.0,9.0,40.0
